player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Donald Brashear (LW),Philadelphia Flyers,64,6,7,13,0.20,212,-1,https://www.eliteprospects.com/player/9094/donald-brashear,2003-04,nhl,Donald Brashear,LW,FW,0.0,0.0,0
Karlis Skrastins (D),Colorado Avalanche,82,5,8,13,0.16,26,18,https://www.eliteprospects.com/player/5531/karlis-skrastins,2003-04,nhl,Karlis Skrastins,D,DEF,0.0,0.0,0
Mark Eaton (D),Nashville Predators,75,4,9,13,0.17,26,16,https://www.eliteprospects.com/player/9143/mark-eaton,2003-04,nhl,Mark Eaton,D,DEF,0.0,0.0,0
Mathieu Biron (D),Florida Panthers,57,3,10,13,0.23,51,-13,https://www.eliteprospects.com/player/9083/mathieu-biron,2003-04,nhl,Mathieu Biron,D,DEF,0.0,0.0,0
Stéphane Robidas (D),totals,59,3,10,13,0.22,41,4,https://www.eliteprospects.com/player/8731/stephane-robidas,2003-04,nhl,Stéphane Robidas,D,DEF,0.0,0.0,0
Igor Korolyov (C),Chicago Blackhawks,62,3,10,13,0.21,22,-15,https://www.eliteprospects.com/player/18257/igor-korolyov,2003-04,nhl,Igor Korolyov,C,FW,0.0,0.0,0
Rostislav Klesla (D),Columbus Blue Jackets,42,2,11,13,0.31,27,-16,https://www.eliteprospects.com/player/8622/rostislav-klesla,2003-04,nhl,Rostislav Klesla,D,DEF,0.0,0.0,0
Colin White (D),New Jersey Devils,75,2,11,13,0.17,96,10,https://www.eliteprospects.com/player/8821/colin-white,2003-04,nhl,Colin White,D,DEF,0.0,0.0,0
David Oliver (RW),Dallas Stars,36,7,5,12,0.33,12,6,https://www.eliteprospects.com/player/7225/david-oliver,2003-04,nhl,David Oliver,RW,FW,0.0,0.0,0
Mike Danton (C),St. Louis Blues,68,7,5,12,0.18,141,-8,https://www.eliteprospects.com/player/60843/mike-danton,2003-04,nhl,Mike Danton,C,FW,0.0,0.0,0
Matt Pettinger (LW),Washington Capitals,71,7,5,12,0.17,37,-9,https://www.eliteprospects.com/player/8769/matt-pettinger,2003-04,nhl,Matt Pettinger,LW,FW,0.0,0.0,0
Chris Taylor (C),Buffalo Sabres,54,6,6,12,0.22,22,-2,https://www.eliteprospects.com/player/14509/chris-taylor,2003-04,nhl,Chris Taylor,C,FW,0.0,0.0,0
Mike Rupp (W/C),totals,57,6,6,12,0.21,47,-4,https://www.eliteprospects.com/player/8922/mike-rupp,2003-04,nhl,Mike Rupp,W/C,FW,0.0,0.0,0
Joel Kwiatkowski (D),Washington Capitals,80,6,6,12,0.15,89,-28,https://www.eliteprospects.com/player/9024/joel-kwiatkowski,2003-04,nhl,Joel Kwiatkowski,D,DEF,0.0,0.0,0
David Tanabe (D),Phoenix Coyotes,45,5,7,12,0.27,22,4,https://www.eliteprospects.com/player/8773/david-tanabe,2003-04,nhl,David Tanabe,D,DEF,0.0,0.0,0
Andrei Nikolishin (LW),Colorado Avalanche,49,5,7,12,0.24,24,3,https://www.eliteprospects.com/player/19685/andrei-nikolishin,2003-04,nhl,Andrei Nikolishin,LW,FW,0.0,0.0,0
Jason Ward (RW),Montréal Canadiens,53,5,7,12,0.23,21,3,https://www.eliteprospects.com/player/8807/jason-ward,2003-04,nhl,Jason Ward,RW,FW,0.0,0.0,0
Steve Moore (C),Colorado Avalanche,57,5,7,12,0.21,37,-5,https://www.eliteprospects.com/player/42057/steve-moore,2003-04,nhl,Steve Moore,C,FW,0.0,0.0,0
Marty Murray (C),Carolina Hurricanes,66,5,7,12,0.18,8,6,https://www.eliteprospects.com/player/8835/marty-murray,2003-04,nhl,Marty Murray,C,FW,0.0,0.0,0
Andreas Dackell (LW),Montréal Canadiens,60,4,8,12,0.20,10,8,https://www.eliteprospects.com/player/709/andreas-dackell,2003-04,nhl,Andreas Dackell,LW,FW,0.0,0.0,0
Jason Chimera (LW/RW),Edmonton Oilers,60,4,8,12,0.20,57,-1,https://www.eliteprospects.com/player/8762/jason-chimera,2003-04,nhl,Jason Chimera,LW/RW,FW,0.0,0.0,0
Craig Rivet (D),Montréal Canadiens,80,4,8,12,0.15,98,-1,https://www.eliteprospects.com/player/8719/craig-rivet,2003-04,nhl,Craig Rivet,D,DEF,0.0,0.0,0
Scott Stevens (D),New Jersey Devils,38,3,9,12,0.32,22,3,https://www.eliteprospects.com/player/21375/scott-stevens,2003-04,nhl,Scott Stevens,D,DEF,0.0,0.0,0
Mathieu Dandenault (D/RW),Detroit Red Wings,65,3,9,12,0.18,40,9,https://www.eliteprospects.com/player/8763/mathieu-dandenault,2003-04,nhl,Mathieu Dandenault,D/RW,DEF,0.0,0.0,0
Brendan Witt (D),Washington Capitals,72,2,10,12,0.17,123,-22,https://www.eliteprospects.com/player/8831/brendan-witt,2003-04,nhl,Brendan Witt,D,DEF,0.0,0.0,0
Shaun Van Allen (C),Ottawa Senators,73,2,10,12,0.16,80,6,https://www.eliteprospects.com/player/42653/shaun-van-allen,2003-04,nhl,Shaun Van Allen,C,FW,0.0,0.0,0
Steve Ott (C/W),Dallas Stars,73,2,10,12,0.16,152,-2,https://www.eliteprospects.com/player/8944/steve-ott,2003-04,nhl,Steve Ott,C/W,FW,0.0,0.0,0
Christian Ehrhoff (D),San Jose Sharks,41,1,11,12,0.29,14,4,https://www.eliteprospects.com/player/8581/christian-ehrhoff,2003-04,nhl,Christian Ehrhoff,D,DEF,0.0,0.0,0
Éric Desjardins (D),Philadelphia Flyers,48,1,11,12,0.25,28,11,https://www.eliteprospects.com/player/9133/eric-desjardins,2003-04,nhl,Éric Desjardins,D,DEF,0.0,0.0,0
Darren McCarty (RW),Detroit Red Wings,43,6,5,11,0.26,50,2,https://www.eliteprospects.com/player/8973/darren-mccarty,2003-04,nhl,Darren McCarty,RW,FW,0.0,0.0,0
Trent Whitfield (C),Washington Capitals,44,6,5,11,0.25,14,-2,https://www.eliteprospects.com/player/8823/trent-whitfield,2003-04,nhl,Trent Whitfield,C,FW,0.0,0.0,0
Ted Donato (LW),Boston Bruins,63,6,5,11,0.17,18,2,https://www.eliteprospects.com/player/32184/ted-donato,2003-04,nhl,Ted Donato,LW,FW,0.0,0.0,0
Jamal Mayers (RW),St. Louis Blues,80,6,5,11,0.14,91,-19,https://www.eliteprospects.com/player/5373/jamal-mayers,2003-04,nhl,Jamal Mayers,RW,FW,0.0,0.0,0
Scott Barney (C/W),Los Angeles Kings,19,5,6,11,0.58,4,3,https://www.eliteprospects.com/player/9687/scott-barney,2003-04,nhl,Scott Barney,C/W,FW,0.0,0.0,0
Josh Green (C/LW),totals,50,5,6,11,0.22,32,-3,https://www.eliteprospects.com/player/10223/josh-green,2003-04,nhl,Josh Green,C/LW,FW,0.0,0.0,0
Byron Ritchie (C),Florida Panthers,50,5,6,11,0.22,84,-10,https://www.eliteprospects.com/player/4520/byron-ritchie,2003-04,nhl,Byron Ritchie,C,FW,0.0,0.0,0
Brad May (LW),Vancouver Canucks,70,5,6,11,0.16,137,-2,https://www.eliteprospects.com/player/8971/brad-may,2003-04,nhl,Brad May,LW,FW,0.0,0.0,0
Éric Dazé (LW),Chicago Blackhawks,19,4,7,11,0.58,0,-7,https://www.eliteprospects.com/player/9131/eric-daze,2003-04,nhl,Éric Dazé,LW,FW,0.0,0.0,0
Igor Radulov (LW),Chicago Blackhawks,36,4,7,11,0.31,18,-2,https://www.eliteprospects.com/player/12250/igor-radulov,2003-04,nhl,Igor Radulov,LW,FW,0.0,0.0,0
Deron Quint (D),Chicago Blackhawks,51,4,7,11,0.22,18,-26,https://www.eliteprospects.com/player/11363/deron-quint,2003-04,nhl,Deron Quint,D,DEF,0.0,0.0,0
James Patrick (D),Buffalo Sabres,55,4,7,11,0.20,12,11,https://www.eliteprospects.com/player/32586/james-patrick,2003-04,nhl,James Patrick,D,DEF,0.0,0.0,0
Dan Hinote (RW),Colorado Avalanche,59,4,7,11,0.19,57,-6,https://www.eliteprospects.com/player/5534/dan-hinote,2003-04,nhl,Dan Hinote,RW,FW,0.0,0.0,0
Rory Fitzpatrick (D),Buffalo Sabres,60,4,7,11,0.18,44,-5,https://www.eliteprospects.com/player/9155/rory-fitzpatrick,2003-04,nhl,Rory Fitzpatrick,D,DEF,0.0,0.0,0
Ryan Johnson (C),St. Louis Blues,69,4,7,11,0.16,8,-2,https://www.eliteprospects.com/player/9033/ryan-johnson,2003-04,nhl,Ryan Johnson,C,FW,0.0,0.0,0
Bates Battaglia (LW),totals,70,4,7,11,0.16,42,-24,https://www.eliteprospects.com/player/10213/bates-battaglia,2003-04,nhl,Bates Battaglia,LW,FW,0.0,0.0,0
Mark Mowers (C),Detroit Red Wings,52,3,8,11,0.21,4,3,https://www.eliteprospects.com/player/5533/mark-mowers,2003-04,nhl,Mark Mowers,C,FW,0.0,0.0,0
Brian Campbell (D),Buffalo Sabres,53,3,8,11,0.21,12,-8,https://www.eliteprospects.com/player/8565/brian-campbell,2003-04,nhl,Brian Campbell,D,DEF,0.0,0.0,0
Esa Pirnes (C),Los Angeles Kings,57,3,8,11,0.19,12,-9,https://www.eliteprospects.com/player/2713/esa-pirnes,2003-04,nhl,Esa Pirnes,C,FW,0.0,0.0,0
Alexander Svitov (C),totals,40,2,9,11,0.28,20,-8,https://www.eliteprospects.com/player/3662/alexander-svitov,2003-04,nhl,Alexander Svitov,C,FW,0.0,0.0,0
Craig Johnson (LW),totals,64,2,9,11,0.17,28,-10,https://www.eliteprospects.com/player/14815/craig-johnson,2003-04,nhl,Craig Johnson,LW,FW,0.0,0.0,0
Jason Doig (D),Washington Capitals,65,2,9,11,0.17,105,-12,https://www.eliteprospects.com/player/15347/jason-doig,2003-04,nhl,Jason Doig,D,DEF,0.0,0.0,0
Igor Larionov (C),New Jersey Devils,49,1,10,11,0.22,20,3,https://www.eliteprospects.com/player/7142/igor-larionov,2003-04,nhl,Igor Larionov,C,FW,0.0,0.0,0
Marc Bergevin (D),totals,61,1,10,11,0.18,29,-6,https://www.eliteprospects.com/player/31935/marc-bergevin,2003-04,nhl,Marc Bergevin,D,DEF,0.0,0.0,0
Sean O'Donnell (D),Boston Bruins,82,1,10,11,0.13,110,10,https://www.eliteprospects.com/player/8537/sean-o-donnell,2003-04,nhl,Sean O'Donnell,D,DEF,0.0,0.0,0
Don Sweeney (D),Dallas Stars,63,0,11,11,0.17,18,22,https://www.eliteprospects.com/player/32732/don-sweeney,2003-04,nhl,Don Sweeney,D,DEF,0.0,0.0,0
Eric Boguniecki (C/RW),St. Louis Blues,27,6,4,10,0.37,20,-1,https://www.eliteprospects.com/player/8790/eric-boguniecki,2003-04,nhl,Eric Boguniecki,C/RW,FW,0.0,0.0,0
Éric Chouinard (W/C),totals,48,6,4,10,0.21,6,-10,https://www.eliteprospects.com/player/8707/eric-chouinard,2003-04,nhl,Éric Chouinard,W/C,FW,0.0,0.0,0
Landon Wilson (RW),totals,54,6,4,10,0.19,47,-3,https://www.eliteprospects.com/player/10833/landon-wilson,2003-04,nhl,Landon Wilson,RW,FW,0.0,0.0,0
Shayne Corson (LW),Dallas Stars,17,5,5,10,0.59,29,12,https://www.eliteprospects.com/player/21878/shayne-corson,2003-04,nhl,Shayne Corson,LW,FW,0.0,0.0,0
Vaclav Varada (RW),Ottawa Senators,30,5,5,10,0.33,26,2,https://www.eliteprospects.com/player/8661/vaclav-varada,2003-04,nhl,Vaclav Varada,RW,FW,0.0,0.0,0
Mike Fisher (C),Ottawa Senators,24,4,6,10,0.42,39,-3,https://www.eliteprospects.com/player/8771/mike-fisher,2003-04,nhl,Mike Fisher,C,FW,0.0,0.0,0
Krys Kolanos (C/W),Phoenix Coyotes,41,4,6,10,0.24,24,-9,https://www.eliteprospects.com/player/8716/krys-kolanos,2003-04,nhl,Krys Kolanos,C/W,FW,0.0,0.0,0
Éric Meloche (RW),Pittsburgh Penguins,25,3,7,10,0.40,20,-6,https://www.eliteprospects.com/player/10324/eric-meloche,2003-04,nhl,Éric Meloche,RW,FW,0.0,0.0,0
Alexander Khavanov (D),St. Louis Blues,48,3,7,10,0.21,18,2,https://www.eliteprospects.com/player/8659/alexander-khavanov,2003-04,nhl,Alexander Khavanov,D,DEF,0.0,0.0,0
Niclas Wallin (D),Carolina Hurricanes,57,3,7,10,0.18,51,-8,https://www.eliteprospects.com/player/745/niclas-wallin,2003-04,nhl,Niclas Wallin,D,DEF,0.0,0.0,0
Ivan Majeský (D),Atlanta Thrashers,63,3,7,10,0.16,76,-7,https://www.eliteprospects.com/player/8630/ivan-majesky,2003-04,nhl,Ivan Majeský,D,DEF,0.0,0.0,0
Stéphane Veilleux (LW),Minnesota Wild,19,2,8,10,0.53,20,0,https://www.eliteprospects.com/player/8839/stephane-veilleux,2003-04,nhl,Stéphane Veilleux,LW,FW,0.0,0.0,0
Yannick Tremblay (D),Atlanta Thrashers,38,2,8,10,0.26,13,-13,https://www.eliteprospects.com/player/11032/yannick-tremblay,2003-04,nhl,Yannick Tremblay,D,DEF,0.0,0.0,0
Jamie Lundmark (C),New York Rangers,56,2,8,10,0.18,33,-8,https://www.eliteprospects.com/player/8759/jamie-lundmark,2003-04,nhl,Jamie Lundmark,C,FW,0.0,0.0,0
Ben Clymer (RW/D),Tampa Bay Lightning,66,2,8,10,0.15,50,5,https://www.eliteprospects.com/player/8788/ben-clymer,2003-04,nhl,Ben Clymer,RW/D,DEF,0.0,0.0,0
Mike Johnson (RW),Phoenix Coyotes,11,1,9,10,0.91,10,-1,https://www.eliteprospects.com/player/5687/mike-johnson,2003-04,nhl,Mike Johnson,RW,FW,0.0,0.0,0
Darius Kasparaitis (D),New York Rangers,44,1,9,10,0.23,48,11,https://www.eliteprospects.com/player/8685/darius-kasparaitis,2003-04,nhl,Darius Kasparaitis,D,DEF,0.0,0.0,0
Chris Therien (D),totals,67,1,9,10,0.15,52,6,https://www.eliteprospects.com/player/8849/chris-therien,2003-04,nhl,Chris Therien,D,DEF,0.0,0.0,0
Garnet Exelby (D),Atlanta Thrashers,71,1,9,10,0.14,134,-10,https://www.eliteprospects.com/player/8558/garnet-exelby,2003-04,nhl,Garnet Exelby,D,DEF,0.0,0.0,0
Henrik Tallinder (D),Buffalo Sabres,72,1,9,10,0.14,26,5,https://www.eliteprospects.com/player/1955/henrik-tallinder,2003-04,nhl,Henrik Tallinder,D,DEF,0.0,0.0,0
Brooks Orpik (D),Pittsburgh Penguins,79,1,9,10,0.13,127,-36,https://www.eliteprospects.com/player/8939/brooks-orpik,2003-04,nhl,Brooks Orpik,D,DEF,0.0,0.0,0
Rickard Wallin (C),Minnesota Wild,15,5,4,9,0.60,14,1,https://www.eliteprospects.com/player/114/rickard-wallin,2003-04,nhl,Rickard Wallin,C,FW,0.0,0.0,0
Christian Berglund (W/C),totals,33,5,4,9,0.27,14,-6,https://www.eliteprospects.com/player/707/christian-berglund,2003-04,nhl,Christian Berglund,W/C,FW,0.0,0.0,0
Jeremy Stevenson (LW),totals,56,5,4,9,0.16,105,-3,https://www.eliteprospects.com/player/12904/jeremy-stevenson,2003-04,nhl,Jeremy Stevenson,LW,FW,0.0,0.0,0
Christoph Brandner (LW),Minnesota Wild,35,4,5,9,0.26,8,-2,https://www.eliteprospects.com/player/4198/christoph-brandner,2003-04,nhl,Christoph Brandner,LW,FW,0.0,0.0,0
Todd Harvey (RW),San Jose Sharks,47,4,5,9,0.19,38,3,https://www.eliteprospects.com/player/9044/todd-harvey,2003-04,nhl,Todd Harvey,RW,FW,0.0,0.0,0
Rob Zamuner (LW),Boston Bruins,57,4,5,9,0.16,16,3,https://www.eliteprospects.com/player/38173/rob-zamuner,2003-04,nhl,Rob Zamuner,LW,FW,0.0,0.0,0
Mikael Samuelsson (RW),Florida Panthers,37,3,6,9,0.24,35,0,https://www.eliteprospects.com/player/736/mikael-samuelsson,2003-04,nhl,Mikael Samuelsson,RW,FW,0.0,0.0,0
Martin Cibak (C),Tampa Bay Lightning,63,2,7,9,0.14,30,-1,https://www.eliteprospects.com/player/8637/martin-cibak,2003-04,nhl,Martin Cibak,C,FW,0.0,0.0,0
Aki Berg (D),Toronto Maple Leafs,79,2,7,9,0.11,40,-1,https://www.eliteprospects.com/player/2667/aki-berg,2003-04,nhl,Aki Berg,D,DEF,0.0,0.0,0
Hal Gill (D),Boston Bruins,82,2,7,9,0.11,99,16,https://www.eliteprospects.com/player/8718/hal-gill,2003-04,nhl,Hal Gill,D,DEF,0.0,0.0,0
Mario Lemieux (C),Pittsburgh Penguins,10,1,8,9,0.90,6,-2,https://www.eliteprospects.com/player/9679/mario-lemieux,2003-04,nhl,Mario Lemieux,C,FW,0.0,0.0,0
Milan Bartovic (RW/LW),Buffalo Sabres,23,1,8,9,0.39,18,1,https://www.eliteprospects.com/player/9634/milan-bartovic,2003-04,nhl,Milan Bartovic,RW/LW,FW,0.0,0.0,0
Derrick Walser (D),Columbus Blue Jackets,27,1,8,9,0.33,22,-6,https://www.eliteprospects.com/player/10663/derrick-walser,2003-04,nhl,Derrick Walser,D,DEF,0.0,0.0,0
Matt Johnson (LW),Minnesota Wild,57,7,1,8,0.14,177,4,https://www.eliteprospects.com/player/53191/matt-johnson,2003-04,nhl,Matt Johnson,LW,FW,0.0,0.0,0
Pavel Brendl (RW),Carolina Hurricanes,18,5,3,8,0.44,8,0,https://www.eliteprospects.com/player/5213/pavel-brendl,2003-04,nhl,Pavel Brendl,RW,FW,0.0,0.0,0
Claude Lapointe (C),Philadelphia Flyers,42,5,3,8,0.19,32,2,https://www.eliteprospects.com/player/27534/claude-lapointe,2003-04,nhl,Claude Lapointe,C,FW,0.0,0.0,0
Andrew Hutchinson (D),Nashville Predators,18,4,4,8,0.44,4,1,https://www.eliteprospects.com/player/9061/andrew-hutchinson,2003-04,nhl,Andrew Hutchinson,D,DEF,0.0,0.0,0
Todd Simpson (D),totals,62,4,4,8,0.13,152,-7,https://www.eliteprospects.com/player/8712/todd-simpson,2003-04,nhl,Todd Simpson,D,DEF,0.0,0.0,0
Pyotr Schastlivy (C),totals,65,4,4,8,0.12,18,-4,https://www.eliteprospects.com/player/12245/pyotr-schastlivy,2003-04,nhl,Pyotr Schastlivy,C,FW,0.0,0.0,0
Jordin Tootoo (RW),Nashville Predators,70,4,4,8,0.11,137,-6,https://www.eliteprospects.com/player/9515/jordin-tootoo,2003-04,nhl,Jordin Tootoo,RW,FW,0.0,0.0,0
Aaron Ward (D),Carolina Hurricanes,49,3,5,8,0.16,37,1,https://www.eliteprospects.com/player/8744/aaron-ward,2003-04,nhl,Aaron Ward,D,DEF,0.0,0.0,0
Bryce Salvador (D),St. Louis Blues,69,3,5,8,0.12,47,-4,https://www.eliteprospects.com/player/8864/bryce-salvador,2003-04,nhl,Bryce Salvador,D,DEF,0.0,0.0,0
Tyson Nash (LW),Phoenix Coyotes,69,3,5,8,0.12,110,-6,https://www.eliteprospects.com/player/8948/tyson-nash,2003-04,nhl,Tyson Nash,LW,FW,0.0,0.0,0
Stéphane Quintal (D),Montréal Canadiens,73,3,5,8,0.11,82,10,https://www.eliteprospects.com/player/9667/stephane-quintal,2003-04,nhl,Stéphane Quintal,D,DEF,0.0,0.0,0
Josef Melichar (D),Pittsburgh Penguins,82,3,5,8,0.10,62,-17,https://www.eliteprospects.com/player/8680/josef-melichar,2003-04,nhl,Josef Melichar,D,DEF,0.0,0.0,0
Marty Reasoner (C),Edmonton Oilers,17,2,6,8,0.47,10,5,https://www.eliteprospects.com/player/8708/marty-reasoner,2003-04,nhl,Marty Reasoner,C,FW,0.0,0.0,0
Aaron Johnson (D),Columbus Blue Jackets,29,2,6,8,0.28,32,-2,https://www.eliteprospects.com/player/10233/aaron-johnson,2003-04,nhl,Aaron Johnson,D,DEF,0.0,0.0,0
Brian Pothier (D),Ottawa Senators,55,2,6,8,0.15,24,6,https://www.eliteprospects.com/player/8917/brian-pothier,2003-04,nhl,Brian Pothier,D,DEF,0.0,0.0,0
Eric Cairns (D),New York Islanders,72,2,6,8,0.11,189,-5,https://www.eliteprospects.com/player/8751/eric-cairns,2003-04,nhl,Eric Cairns,D,DEF,0.0,0.0,0
Joël Bouchard (D),New York Rangers,28,1,7,8,0.29,10,2,https://www.eliteprospects.com/player/9085/joel-bouchard,2003-04,nhl,Joël Bouchard,D,DEF,0.0,0.0,0
Mikhail Yakubov (C),Chicago Blackhawks,30,1,7,8,0.27,8,-12,https://www.eliteprospects.com/player/8648/mikhail-yakubov,2003-04,nhl,Mikhail Yakubov,C,FW,0.0,0.0,0
Shaone Morrisonn (D),totals,33,1,7,8,0.24,10,10,https://www.eliteprospects.com/player/8961/shaone-morrisonn,2003-04,nhl,Shaone Morrisonn,D,DEF,0.0,0.0,0
Alexander Karpovtsev (D),totals,27,0,8,8,0.30,18,-16,https://www.eliteprospects.com/player/19560/alexander-karpovtsev,2003-04,nhl,Alexander Karpovtsev,D,DEF,0.0,0.0,0
Jesse Boulerice (RW),Carolina Hurricanes,76,6,1,7,0.09,127,-5,https://www.eliteprospects.com/player/9088/jesse-boulerice,2003-04,nhl,Jesse Boulerice,RW,FW,0.0,0.0,0
Patrick Sharp (LW/RW),Philadelphia Flyers,41,5,2,7,0.17,55,-3,https://www.eliteprospects.com/player/8880/patrick-sharp,2003-04,nhl,Patrick Sharp,LW/RW,FW,0.0,0.0,0
Dan LaCouture (LW),New York Rangers,59,5,2,7,0.12,82,-13,https://www.eliteprospects.com/player/8983/dan-lacouture,2003-04,nhl,Dan LaCouture,LW,FW,0.0,0.0,0
Václav Nedorost (C/LW),Florida Panthers,32,4,3,7,0.22,12,-6,https://www.eliteprospects.com/player/8710/vaclav-nedorost,2003-04,nhl,Václav Nedorost,C/LW,FW,0.0,0.0,0
Radek Martínek (D),New York Islanders,47,4,3,7,0.15,43,-9,https://www.eliteprospects.com/player/8694/radek-martinek,2003-04,nhl,Radek Martínek,D,DEF,0.0,0.0,0
Patrick Boileau (D),Pittsburgh Penguins,16,3,4,7,0.44,8,-16,https://www.eliteprospects.com/player/17841/patrick-boileau,2003-04,nhl,Patrick Boileau,D,DEF,0.0,0.0,0
Ivan Novoseltsev (LW),totals,34,3,4,7,0.21,14,-13,https://www.eliteprospects.com/player/12236/ivan-novoseltsev,2003-04,nhl,Ivan Novoseltsev,LW,FW,0.0,0.0,0
Travis Brigley (LW),Colorado Avalanche,36,3,4,7,0.19,10,0,https://www.eliteprospects.com/player/13508/travis-brigley,2003-04,nhl,Travis Brigley,LW,FW,0.0,0.0,0
Jamie Rivers (D),Detroit Red Wings,50,3,4,7,0.14,41,9,https://www.eliteprospects.com/player/8935/jamie-rivers,2003-04,nhl,Jamie Rivers,D,DEF,0.0,0.0,0
Brad Chartrand (RW),Los Angeles Kings,53,3,4,7,0.13,30,-3,https://www.eliteprospects.com/player/38317/brad-chartrand,2003-04,nhl,Brad Chartrand,RW,FW,0.0,0.0,0
Andreas Lilja (D),Florida Panthers,79,3,4,7,0.09,90,-8,https://www.eliteprospects.com/player/726/andreas-lilja,2003-04,nhl,Andreas Lilja,D,DEF,0.0,0.0,0
Fyodor Tyutin (D),New York Rangers,25,2,5,7,0.28,14,-4,https://www.eliteprospects.com/player/8691/fyodor-tyutin,2003-04,nhl,Fyodor Tyutin,D,DEF,0.0,0.0,0
Andy Delmore (D),Buffalo Sabres,37,2,5,7,0.19,29,-5,https://www.eliteprospects.com/player/11566/andy-delmore,2003-04,nhl,Andy Delmore,D,DEF,0.0,0.0,0
Chris Tamer (D),Atlanta Thrashers,38,2,5,7,0.18,55,-9,https://www.eliteprospects.com/player/27556/chris-tamer,2003-04,nhl,Chris Tamer,D,DEF,0.0,0.0,0
Mattias Timander (D),totals,39,2,5,7,0.18,21,15,https://www.eliteprospects.com/player/743/mattias-timander,2003-04,nhl,Mattias Timander,D,DEF,0.0,0.0,0
Keith Carney (D),Mighty Ducks of Anaheim,69,2,5,7,0.10,42,-5,https://www.eliteprospects.com/player/9109/keith-carney,2003-04,nhl,Keith Carney,D,DEF,0.0,0.0,0
Bryan Allen (D),Vancouver Canucks,74,2,5,7,0.09,94,-10,https://www.eliteprospects.com/player/8767/bryan-allen,2003-04,nhl,Bryan Allen,D,DEF,0.0,0.0,0
Jon Klemm (D),totals,77,2,5,7,0.09,44,16,https://www.eliteprospects.com/player/9017/jon-klemm,2003-04,nhl,Jon Klemm,D,DEF,0.0,0.0,0
Jassen Cullimore (D),Tampa Bay Lightning,79,2,5,7,0.09,58,8,https://www.eliteprospects.com/player/9127/jassen-cullimore,2003-04,nhl,Jassen Cullimore,D,DEF,0.0,0.0,0
Lukas Krajicek (D),Florida Panthers,18,1,6,7,0.39,12,-2,https://www.eliteprospects.com/player/8550/lukas-krajicek,2003-04,nhl,Lukas Krajicek,D,DEF,0.0,0.0,0
Jason Marshall (D),totals,24,1,6,7,0.29,26,-2,https://www.eliteprospects.com/player/8533/jason-marshall,2003-04,nhl,Jason Marshall,D,DEF,0.0,0.0,0
Sven Butenschön (D),New York Islanders,41,1,6,7,0.17,30,-3,https://www.eliteprospects.com/player/8740/sven-butenschon,2003-04,nhl,Sven Butenschön,D,DEF,0.0,0.0,0
Duvie Westcott (D),Columbus Blue Jackets,34,0,7,7,0.21,39,-15,https://www.eliteprospects.com/player/8714/duvie-westcott,2003-04,nhl,Duvie Westcott,D,DEF,0.0,0.0,0
Branislav Mezei (D),Florida Panthers,45,0,7,7,0.16,80,-4,https://www.eliteprospects.com/player/8653/branislav-mezei,2003-04,nhl,Branislav Mezei,D,DEF,0.0,0.0,0
Shane Hnidy (D),totals,46,0,7,7,0.15,82,5,https://www.eliteprospects.com/player/8560/shane-hnidy,2003-04,nhl,Shane Hnidy,D,DEF,0.0,0.0,0
Tim Gleason (D),Los Angeles Kings,47,0,7,7,0.15,21,1,https://www.eliteprospects.com/player/9162/tim-gleason,2003-04,nhl,Tim Gleason,D,DEF,0.0,0.0,0
Travis Moen (LW/RW),Chicago Blackhawks,82,4,2,6,0.07,142,-17,https://www.eliteprospects.com/player/8535/travis-moen,2003-04,nhl,Travis Moen,LW/RW,FW,0.0,0.0,0
Chad Kilger (LW),totals,41,3,3,6,0.15,16,4,https://www.eliteprospects.com/player/9015/chad-kilger,2003-04,nhl,Chad Kilger,LW,FW,0.0,0.0,0
Ryan Bayda (LW/C),Carolina Hurricanes,44,3,3,6,0.14,22,-14,https://www.eliteprospects.com/player/10253/ryan-bayda,2003-04,nhl,Ryan Bayda,LW/C,FW,0.0,0.0,0
Jason Holland (D),Los Angeles Kings,52,3,3,6,0.12,24,5,https://www.eliteprospects.com/player/12765/jason-holland,2003-04,nhl,Jason Holland,D,DEF,0.0,0.0,0
Jody Shelley (LW),Columbus Blue Jackets,76,3,3,6,0.08,228,-10,https://www.eliteprospects.com/player/8722/jody-shelley,2003-04,nhl,Jody Shelley,LW,FW,0.0,0.0,0
Burke Henry (D),Chicago Blackhawks,23,2,4,6,0.26,24,0,https://www.eliteprospects.com/player/9750/burke-henry,2003-04,nhl,Burke Henry,D,DEF,0.0,0.0,0
Eric Beaudoin (LW/C),Florida Panthers,30,2,4,6,0.20,12,-6,https://www.eliteprospects.com/player/7117/eric-beaudoin,2003-04,nhl,Eric Beaudoin,LW/C,FW,0.0,0.0,0
Jed Ortmeyer (RW),New York Rangers,58,2,4,6,0.10,16,-10,https://www.eliteprospects.com/player/8942/jed-ortmeyer,2003-04,nhl,Jed Ortmeyer,RW,FW,0.0,0.0,0
Alex Henry (D),Minnesota Wild,71,2,4,6,0.08,106,4,https://www.eliteprospects.com/player/8746/alex-henry,2003-04,nhl,Alex Henry,D,DEF,0.0,0.0,0
Ossi Väänänen (D),totals,79,2,4,6,0.08,89,-14,https://www.eliteprospects.com/player/2685/ossi-vaananen,2003-04,nhl,Ossi Väänänen,D,DEF,0.0,0.0,0
