player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,head_injuries
Jaime Sifers (D),Toronto Maple Leafs,23,0,2,2,0.09,18,-4,https://www.eliteprospects.com/player/11486/jaime-sifers,2008-09,nhl,Jaime Sifers,D,DEF,0,0.0,0
Rob Davison (D),Vancouver Canucks,23,0,2,2,0.09,51,-4,https://www.eliteprospects.com/player/8750/rob-davison,2008-09,nhl,Rob Davison,D,DEF,0,0.0,0
Mike Lundin (D),Tampa Bay Lightning,25,0,2,2,0.08,4,-4,https://www.eliteprospects.com/player/14077/mike-lundin,2008-09,nhl,Mike Lundin,D,DEF,0,0.0,0
Ryan Hollweg (LW),Toronto Maple Leafs,25,0,2,2,0.08,38,-7,https://www.eliteprospects.com/player/9055/ryan-hollweg,2008-09,nhl,Ryan Hollweg,LW,FW,0,0.0,0
Georges Laraque (RW),Montréal Canadiens,33,0,2,2,0.06,61,-6,https://www.eliteprospects.com/player/5693/georges-laraque,2008-09,nhl,Georges Laraque,RW,FW,0,0.0,0
Brendan Mikkelson (D),Anaheim Ducks,34,0,2,2,0.06,17,0,https://www.eliteprospects.com/player/9355/brendan-mikkelson,2008-09,nhl,Brendan Mikkelson,D,DEF,0,0.0,0
Wade Belak (RW/D),totals,53,0,2,2,0.04,79,-1,https://www.eliteprospects.com/player/8749/wade-belak,2008-09,nhl,Wade Belak,RW/D,DEF,0,0.0,0
Kurtis McLean (C),New York Islanders,4,1,0,1,0.25,0,1,https://www.eliteprospects.com/player/11812/kurtis-mclean,2008-09,nhl,Kurtis McLean,C,FW,0,0.0,0
Tim Stapleton (C/RW),Toronto Maple Leafs,4,1,0,1,0.25,0,-3,https://www.eliteprospects.com/player/9709/tim-stapleton,2008-09,nhl,Tim Stapleton,C/RW,FW,0,0.0,0
Brett Sutter (LW/C),Calgary Flames,4,1,0,1,0.25,2,-2,https://www.eliteprospects.com/player/11630/brett-sutter,2008-09,nhl,Brett Sutter,LW/C,FW,0,0.0,0
Jason Krog (C),Vancouver Canucks,4,1,0,1,0.25,2,1,https://www.eliteprospects.com/player/7305/jason-krog,2008-09,nhl,Jason Krog,C,FW,0,0.0,0
Raymond Sawada (RW),Dallas Stars,5,1,0,1,0.20,0,-1,https://www.eliteprospects.com/player/11425/raymond-sawada,2008-09,nhl,Raymond Sawada,RW,FW,0,0.0,0
Luca Caputi (LW),Pittsburgh Penguins,5,1,0,1,0.20,4,-1,https://www.eliteprospects.com/player/11313/luca-caputi,2008-09,nhl,Luca Caputi,LW,FW,0,0.0,0
Joe Motzko (RW),Atlanta Thrashers,6,1,0,1,0.17,0,1,https://www.eliteprospects.com/player/10670/joe-motzko,2008-09,nhl,Joe Motzko,RW,FW,0,0.0,0
Brett Sterling (LW/RW),Atlanta Thrashers,6,1,0,1,0.17,2,-3,https://www.eliteprospects.com/player/9408/brett-sterling,2008-09,nhl,Brett Sterling,LW/RW,FW,0,0.0,0
Trevor Smith (C/LW),New York Islanders,7,1,0,1,0.14,0,-3,https://www.eliteprospects.com/player/11437/trevor-smith,2008-09,nhl,Trevor Smith,C/LW,FW,0,0.0,0
Matt Moulson (LW/RW),Los Angeles Kings,7,1,0,1,0.14,2,3,https://www.eliteprospects.com/player/9744/matt-moulson,2008-09,nhl,Matt Moulson,LW/RW,FW,0,0.0,0
Jean-François Jacques (LW/C),Edmonton Oilers,7,1,0,1,0.14,9,0,https://www.eliteprospects.com/player/9026/jean-francois-jacques,2008-09,nhl,Jean-François Jacques,LW/C,FW,0,0.0,0
Chris Bourque (LW),Washington Capitals,8,1,0,1,0.13,0,0,https://www.eliteprospects.com/player/6667/chris-bourque,2008-09,nhl,Chris Bourque,LW,FW,0,0.0,0
Niclas Bergfors (RW),New Jersey Devils,8,1,0,1,0.13,0,-1,https://www.eliteprospects.com/player/2045/niclas-bergfors,2008-09,nhl,Niclas Bergfors,RW,FW,0,0.0,0
Jack Skille (RW/LW),Chicago Blackhawks,8,1,0,1,0.13,5,-3,https://www.eliteprospects.com/player/9217/jack-skille,2008-09,nhl,Jack Skille,RW/LW,FW,0,0.0,0
Patrick Dwyer (RW),Carolina Hurricanes,13,1,0,1,0.08,0,-2,https://www.eliteprospects.com/player/10409/patrick-dwyer,2008-09,nhl,Patrick Dwyer,RW,FW,0,0.0,0
Darren McCarty (RW),Detroit Red Wings,13,1,0,1,0.08,25,-2,https://www.eliteprospects.com/player/8973/darren-mccarty,2008-09,nhl,Darren McCarty,RW,FW,0,0.0,0
Petr Vrána (C),New Jersey Devils,16,1,0,1,0.06,2,-4,https://www.eliteprospects.com/player/9633/petr-vrana,2008-09,nhl,Petr Vrána,C,FW,0,0.0,0
Warren Peters (C/LW),Calgary Flames,16,1,0,1,0.06,12,-2,https://www.eliteprospects.com/player/11744/warren-peters,2008-09,nhl,Warren Peters,C/LW,FW,0,0.0,0
Wade Brookbank (D/LW),Carolina Hurricanes,27,1,0,1,0.04,40,0,https://www.eliteprospects.com/player/8578/wade-brookbank,2008-09,nhl,Wade Brookbank,D/LW,DEF,0,0.0,0
Jason Smith (D),Ottawa Senators,63,1,0,1,0.02,47,-3,https://www.eliteprospects.com/player/8883/jason-smith,2008-09,nhl,Jason Smith,D,DEF,0,0.0,0
D.J. King (LW/RW),St. Louis Blues,1,0,1,1,1.00,0,0,https://www.eliteprospects.com/player/10200/d.j.-king,2008-09,nhl,D.J. King,LW/RW,FW,0,0.0,0
Matt Halischuk (RW),New Jersey Devils,1,0,1,1,1.00,0,-1,https://www.eliteprospects.com/player/12560/matt-halischuk,2008-09,nhl,Matt Halischuk,RW,FW,0,0.0,0
Jakub Petruzalek (C/RW),Carolina Hurricanes,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/9617/jakub-petruzalek,2008-09,nhl,Jakub Petruzalek,C/RW,FW,0,0.0,0
Bryan Allen (D),Florida Panthers,2,0,1,1,0.50,0,2,https://www.eliteprospects.com/player/8767/bryan-allen,2008-09,nhl,Bryan Allen,D,DEF,0,0.0,0
Brian Salcido (D),Anaheim Ducks,2,0,1,1,0.50,0,2,https://www.eliteprospects.com/player/11406/brian-salcido,2008-09,nhl,Brian Salcido,D,DEF,0,0.0,0
Trent Whitfield (C),St. Louis Blues,3,0,1,1,0.33,0,2,https://www.eliteprospects.com/player/8823/trent-whitfield,2008-09,nhl,Trent Whitfield,C,FW,0,0.0,0
David Schlemko (D),Phoenix Coyotes,3,0,1,1,0.33,0,-2,https://www.eliteprospects.com/player/11665/david-schlemko,2008-09,nhl,David Schlemko,D,DEF,0,0.0,0
Yannick Weber (D),Montréal Canadiens,3,0,1,1,0.33,2,-1,https://www.eliteprospects.com/player/10615/yannick-weber,2008-09,nhl,Yannick Weber,D,DEF,0,0.0,0
John Negrin (D),Calgary Flames,3,0,1,1,0.33,2,-2,https://www.eliteprospects.com/player/11398/john-negrin,2008-09,nhl,John Negrin,D,DEF,0,0.0,0
Tomas Mojzis (D),Minnesota Wild,4,0,1,1,0.25,2,-1,https://www.eliteprospects.com/player/8610/tomas-mojzis,2008-09,nhl,Tomas Mojzis,D,DEF,0,0.0,0
Jeff Hoggan (RW/LW),Phoenix Coyotes,4,0,1,1,0.25,7,-1,https://www.eliteprospects.com/player/8577/jeff-hoggan,2008-09,nhl,Jeff Hoggan,RW/LW,FW,0,0.0,0
Ty Wishart (D),Tampa Bay Lightning,5,0,1,1,0.20,0,0,https://www.eliteprospects.com/player/9332/ty-wishart,2008-09,nhl,Ty Wishart,D,DEF,0,0.0,0
Ray Macias (D/RW),Colorado Avalanche,5,0,1,1,0.20,0,0,https://www.eliteprospects.com/player/13618/ray-macias,2008-09,nhl,Ray Macias,D/RW,DEF,0,0.0,0
Kevin Quick (D),Tampa Bay Lightning,6,0,1,1,0.17,0,0,https://www.eliteprospects.com/player/15081/kevin-quick,2008-09,nhl,Kevin Quick,D,DEF,0,0.0,0
Jeremy Colliton (C),New York Islanders,6,0,1,1,0.17,2,-2,https://www.eliteprospects.com/player/9466/jeremy-colliton,2008-09,nhl,Jeremy Colliton,C,FW,0,0.0,0
Radek Smolenak (LW/RW),Tampa Bay Lightning,6,0,1,1,0.17,10,1,https://www.eliteprospects.com/player/9622/radek-smolenak,2008-09,nhl,Radek Smolenak,LW/RW,FW,0,0.0,0
Clay Wilson (D),totals,7,0,1,1,0.14,0,-3,https://www.eliteprospects.com/player/11404/clay-wilson,2008-09,nhl,Clay Wilson,D,DEF,0,0.0,0
Brandon Bochenski (RW/LW),Tampa Bay Lightning,7,0,1,1,0.14,2,-3,https://www.eliteprospects.com/player/10260/brandon-bochenski,2008-09,nhl,Brandon Bochenski,RW/LW,FW,0,0.0,0
Alexandre Bolduc (C),Vancouver Canucks,7,0,1,1,0.14,4,3,https://www.eliteprospects.com/player/9472/alexandre-bolduc,2008-09,nhl,Alexandre Bolduc,C,FW,0,0.0,0
Jay Harrison (D),Toronto Maple Leafs,7,0,1,1,0.14,10,-2,https://www.eliteprospects.com/player/9522/jay-harrison,2008-09,nhl,Jay Harrison,D,DEF,0,0.0,0
Zenon Konopka (C),Tampa Bay Lightning,7,0,1,1,0.14,29,-1,https://www.eliteprospects.com/player/10994/zenon-konopka,2008-09,nhl,Zenon Konopka,C,FW,0,0.0,0
Aaron Rome (D),Columbus Blue Jackets,8,0,1,1,0.13,0,1,https://www.eliteprospects.com/player/10983/aaron-rome,2008-09,nhl,Aaron Rome,D,DEF,Aaron Rome,4.0,1
Alex Pietrangelo (D),St. Louis Blues,8,0,1,1,0.13,2,0,https://www.eliteprospects.com/player/11317/alex-pietrangelo,2008-09,nhl,Alex Pietrangelo,D,DEF,0,0.0,0
Pierre-Luc Létourneau-Leblond (LW/RW),New Jersey Devils,8,0,1,1,0.13,22,3,https://www.eliteprospects.com/player/15208/pierre-luc-letourneau-leblond,2008-09,nhl,Pierre-Luc Létourneau-Leblond,LW/RW,FW,0,0.0,0
Nathan Gerbe (C/LW),Buffalo Sabres,10,0,1,1,0.10,4,3,https://www.eliteprospects.com/player/9216/nathan-gerbe,2008-09,nhl,Nathan Gerbe,C/LW,FW,0,0.0,0
Doug Janik (D),totals,15,0,1,1,0.07,4,-3,https://www.eliteprospects.com/player/9027/doug-janik,2008-09,nhl,Doug Janik,D,DEF,0,0.0,0
Paul Bissonnette (LW/D),Pittsburgh Penguins,15,0,1,1,0.07,22,-1,https://www.eliteprospects.com/player/9473/paul-bissonnette,2008-09,nhl,Paul Bissonnette,LW/D,DEF,0,0.0,0
Alexandre Picard (LW),Columbus Blue Jackets,15,0,1,1,0.07,26,-1,https://www.eliteprospects.com/player/6670/alexandre-picard,2008-09,nhl,Alexandre Picard,LW,FW,0,0.0,0
Darren Helm (C/LW),Detroit Red Wings,16,0,1,1,0.06,4,-7,https://www.eliteprospects.com/player/10438/darren-helm,2008-09,nhl,Darren Helm,C/LW,FW,0,0.0,0
Joel Rechlicz (RW),New York Islanders,17,0,1,1,0.06,68,-1,https://www.eliteprospects.com/player/12128/joel-rechlicz,2008-09,nhl,Joel Rechlicz,RW,FW,0,0.0,0
Claude Lemieux (RW),San Jose Sharks,18,0,1,1,0.06,21,-5,https://www.eliteprospects.com/player/24783/claude-lemieux,2008-09,nhl,Claude Lemieux,RW,FW,0,0.0,0
Nathan McIver (D),Anaheim Ducks,18,0,1,1,0.06,36,2,https://www.eliteprospects.com/player/10353/nathan-mciver,2008-09,nhl,Nathan McIver,D,DEF,0,0.0,0
Lawrence Nycholat (D),totals,19,0,1,1,0.05,6,1,https://www.eliteprospects.com/player/10899/lawrence-nycholat,2008-09,nhl,Lawrence Nycholat,D,DEF,0,0.0,0
Ole-Kristian Tollefsen (D),Columbus Blue Jackets,19,0,1,1,0.05,37,-4,https://www.eliteprospects.com/player/3214/ole-kristian-tollefsen,2008-09,nhl,Ole-Kristian Tollefsen,D,DEF,Ole-Kristian Tollefsen,16.0,1
John Scott (LW),Minnesota Wild,20,0,1,1,0.05,21,-1,https://www.eliteprospects.com/player/11774/john-scott,2008-09,nhl,John Scott,LW,FW,0,0.0,0
Gregory Stewart (LW),Montréal Canadiens,20,0,1,1,0.05,32,-4,https://www.eliteprospects.com/player/14187/gregory-stewart,2008-09,nhl,Gregory Stewart,LW,FW,0,0.0,0
André Deveaux (RW/C),Toronto Maple Leafs,21,0,1,1,0.05,75,-3,https://www.eliteprospects.com/player/11755/andre-deveaux,2008-09,nhl,André Deveaux,RW/C,FW,0,0.0,0
Jay Leach (D),New Jersey Devils,24,0,1,1,0.04,21,0,https://www.eliteprospects.com/player/11729/jay-leach,2008-09,nhl,Jay Leach,D,DEF,0,0.0,0
John Zeiler (RW/C),Los Angeles Kings,27,0,1,1,0.04,42,-2,https://www.eliteprospects.com/player/11012/john-zeiler,2008-09,nhl,John Zeiler,RW/C,FW,0,0.0,0
Tim Conboy (D),Carolina Hurricanes,28,0,1,1,0.04,37,-1,https://www.eliteprospects.com/player/10404/tim-conboy,2008-09,nhl,Tim Conboy,D,DEF,0,0.0,0
Andrew Peters (LW),Buffalo Sabres,28,0,1,1,0.04,81,-2,https://www.eliteprospects.com/player/4341/andrew-peters,2008-09,nhl,Andrew Peters,LW,FW,0,0.0,0
Anders Eriksson (D),Calgary Flames,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/471/anders-eriksson,2008-09,nhl,Anders Eriksson,D,DEF,0,0.0,0
Torrey Mitchell (C/RW),San Jose Sharks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11438/torrey-mitchell,2008-09,nhl,Torrey Mitchell,C/RW,FW,0,0.0,0
Josh Green (C/LW),Anaheim Ducks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10223/josh-green,2008-09,nhl,Josh Green,C/LW,FW,0,0.0,0
Erik Johnson (D),St. Louis Blues,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9207/erik-johnson,2008-09,nhl,Erik Johnson,D,DEF,0,0.0,0
Mike Rathje (D),Philadelphia Flyers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8844/mike-rathje,2008-09,nhl,Mike Rathje,D,DEF,0,0.0,0
Derian Hatcher (D),Philadelphia Flyers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8842/derian-hatcher,2008-09,nhl,Derian Hatcher,D,DEF,0,0.0,0
Brad Larsen (LW),Anaheim Ducks,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/8561/brad-larsen,2008-09,nhl,Brad Larsen,LW,FW,0,0.0,0
Tim Sestito (C/LW),Edmonton Oilers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9736/tim-sestito,2008-09,nhl,Tim Sestito,C/LW,FW,0,0.0,0
Boyd Kane (LW/C),Philadelphia Flyers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10206/boyd-kane,2008-09,nhl,Boyd Kane,LW/C,FW,0,0.0,0
Patrick Davis (RW/C),New Jersey Devils,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10294/patrick-davis,2008-09,nhl,Patrick Davis,RW/C,FW,0,0.0,0
Josh Hennessy (C),Ottawa Senators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10420/josh-hennessy,2008-09,nhl,Josh Hennessy,C,FW,0,0.0,0
Nate Guenin (D),Philadelphia Flyers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10810/nate-guenin,2008-09,nhl,Nate Guenin,D,DEF,0,0.0,0
Andrew Gordon (RW),Washington Capitals,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11449/andrew-gordon,2008-09,nhl,Andrew Gordon,RW,FW,0,0.0,0
Tim Kennedy (C/LW),Buffalo Sabres,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11412/tim-kennedy,2008-09,nhl,Tim Kennedy,C/LW,FW,0,0.0,0
Nate Raduns (RW),Philadelphia Flyers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9398/nate-raduns,2008-09,nhl,Nate Raduns,RW,FW,0,0.0,0
Artyom Anisimov (C),New York Rangers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9300/artyom-anisimov,2008-09,nhl,Artyom Anisimov,C,FW,0,0.0,0
Matt Carkner (D),Ottawa Senators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9107/matt-carkner,2008-09,nhl,Matt Carkner,D,DEF,0,0.0,0
Johnny Boychuk (D),Boston Bruins,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9091/johnny-boychuk,2008-09,nhl,Johnny Boychuk,D,DEF,0,0.0,0
Mike York (C),Columbus Blue Jackets,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8730/mike-york,2008-09,nhl,Mike York,C,FW,0,0.0,0
Andy Wozniewski (D),St. Louis Blues,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8543/andy-wozniewski,2008-09,nhl,Andy Wozniewski,D,DEF,0,0.0,0
Janis Sprukts (C),Florida Panthers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/7420/janis-sprukts,2008-09,nhl,Janis Sprukts,C,FW,0,0.0,0
Mikko Lehtonen (RW),Boston Bruins,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/5877/mikko-lehtonen,2008-09,nhl,Mikko Lehtonen,RW,FW,0,0.0,0
Mikael Backlund (C),Calgary Flames,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/4295/mikael-backlund,2008-09,nhl,Mikael Backlund,C,FW,0,0.0,0
Jamie Fritsch (D),Philadelphia Flyers,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/35342/jamie-fritsch,2008-09,nhl,Jamie Fritsch,D,DEF,0,0.0,0
Geoff Kinrade (D),Tampa Bay Lightning,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/34094/geoff-kinrade,2008-09,nhl,Geoff Kinrade,D,DEF,0,0.0,0
David Sloane (D/RW),Philadelphia Flyers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/34028/david-sloane,2008-09,nhl,David Sloane,D/RW,DEF,0,0.0,0
Jason Garrison (D),Florida Panthers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/24173/jason-garrison,2008-09,nhl,Jason Garrison,D,DEF,0,0.0,0
Zack Smith (C/LW),Ottawa Senators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/14495/zack-smith,2008-09,nhl,Zack Smith,C/LW,FW,0,0.0,0
Grant Lewis (D),Atlanta Thrashers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/14106/grant-lewis,2008-09,nhl,Grant Lewis,D,DEF,0,0.0,0
Alexander Nikulin (C),Phoenix Coyotes,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/12427/alexander-nikulin,2008-09,nhl,Alexander Nikulin,C,FW,0,0.0,0
Connor James (C),Pittsburgh Penguins,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11813/connor-james,2008-09,nhl,Connor James,C,FW,0,0.0,0
Scott Lehman (D),Atlanta Thrashers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11756/scott-lehman,2008-09,nhl,Scott Lehman,D,DEF,0,0.0,0
Quintin Laing (LW),Washington Capitals,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/11751/quintin-laing,2008-09,nhl,Quintin Laing,LW,FW,Quintin Laing,14.0,1
Jamie Fraser (D),New York Islanders,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11493/jamie-fraser,2008-09,nhl,Jamie Fraser,D,DEF,0,0.0,0
Jason Ward (RW),Tampa Bay Lightning,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/8807/jason-ward,2008-09,nhl,Jason Ward,RW,FW,0,0.0,0
Sean Bentivoglio (LW/C),New York Islanders,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/11732/sean-bentivoglio,2008-09,nhl,Sean Bentivoglio,LW/C,FW,0,0.0,0
Kris Newbury (C/LW),Toronto Maple Leafs,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/11039/kris-newbury,2008-09,nhl,Kris Newbury,C/LW,FW,0,0.0,0
Jake Dowell (C),Chicago Blackhawks,1,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/9416/jake-dowell,2008-09,nhl,Jake Dowell,C,FW,0,0.0,0
Jonas Junland (D),St. Louis Blues,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/3442/jonas-junland,2008-09,nhl,Jonas Junland,D,DEF,0,0.0,0
Derek MacKenzie (C/LW),Columbus Blue Jackets,1,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/8567/derek-mackenzie,2008-09,nhl,Derek MacKenzie,C/LW,FW,0,0.0,0
Justin Abdelkader (LW/RW),Detroit Red Wings,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10460/justin-abdelkader,2008-09,nhl,Justin Abdelkader,LW/RW,FW,0,0.0,0
Matt Beleskey (LW),Anaheim Ducks,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9338/matt-beleskey,2008-09,nhl,Matt Beleskey,LW,FW,0,0.0,0
Taylor Chorney (D),Edmonton Oilers,2,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/9204/taylor-chorney,2008-09,nhl,Taylor Chorney,D,DEF,0,0.0,0
Jesse Boulerice (RW),Edmonton Oilers,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9088/jesse-boulerice,2008-09,nhl,Jesse Boulerice,RW,FW,0,0.0,0
Jed Ortmeyer (RW),Nashville Predators,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8942/jed-ortmeyer,2008-09,nhl,Jed Ortmeyer,RW,FW,0,0.0,0
Patrick Rissmiller (LW/RW),New York Rangers,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/8934/patrick-rissmiller,2008-09,nhl,Patrick Rissmiller,LW/RW,FW,0,0.0,0
Danny Syvret (D),Philadelphia Flyers,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/8900/danny-syvret,2008-09,nhl,Danny Syvret,D,DEF,0,0.0,0
Oskar Osala (LW/C),Washington Capitals,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/8396/oskar-osala,2008-09,nhl,Oskar Osala,LW/C,FW,0,0.0,0
Brandon Segal (RW),Tampa Bay Lightning,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/14081/brandon-segal,2008-09,nhl,Brandon Segal,RW,FW,0,0.0,0
Ben Lovejoy (D),Pittsburgh Penguins,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/13404/ben-lovejoy,2008-09,nhl,Ben Lovejoy,D,DEF,0,0.0,0
Spencer Machacek (RW/C),Atlanta Thrashers,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12505/spencer-machacek,2008-09,nhl,Spencer Machacek,RW/C,FW,0,0.0,0
Alexander Sulzer (D),Nashville Predators,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12396/alexander-sulzer,2008-09,nhl,Alexander Sulzer,D,DEF,0,0.0,0
Jordan Smotherman (LW/RW),Atlanta Thrashers,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/11568/jordan-smotherman,2008-09,nhl,Jordan Smotherman,LW/RW,FW,0,0.0,0
Chris Durno (LW),Colorado Avalanche,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11552/chris-durno,2008-09,nhl,Chris Durno,LW,FW,0,0.0,0
Kyle Greentree (LW),Calgary Flames,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/11408/kyle-greentree,2008-09,nhl,Kyle Greentree,LW,FW,0,0.0,0
Zach Boychuk (C/LW),Carolina Hurricanes,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11057/zach-boychuk,2008-09,nhl,Zach Boychuk,C/LW,FW,0,0.0,0
Graham Mink (RW),Washington Capitals,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10624/graham-mink,2008-09,nhl,Graham Mink,RW,FW,0,0.0,0
Kris Chucko (LW/RW),Calgary Flames,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/11434/kris-chucko,2008-09,nhl,Kris Chucko,LW/RW,FW,0,0.0,0
Ryan Stone (LW),Pittsburgh Penguins,2,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/11536/ryan-stone,2008-09,nhl,Ryan Stone,LW,FW,0,0.0,0
Tim Brent (C),Chicago Blackhawks,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/9508/tim-brent,2008-09,nhl,Tim Brent,C,FW,0,0.0,0
Luke Richardson (D),Ottawa Senators,2,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/8933/luke-richardson,2008-09,nhl,Luke Richardson,D,DEF,0,0.0,0
Riley Armstrong (C/RW),San Jose Sharks,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/10623/riley-armstrong,2008-09,nhl,Riley Armstrong,C/RW,FW,0,0.0,0
Alex Henry (D),Montréal Canadiens,2,0,0,0,0.00,10,-2,https://www.eliteprospects.com/player/8746/alex-henry,2008-09,nhl,Alex Henry,D,DEF,0,0.0,0
Staffan Kronwall (D),Washington Capitals,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/543/staffan-kronwall,2008-09,nhl,Staffan Kronwall,D,DEF,0,0.0,0
Michel Ouellet (RW),Vancouver Canucks,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/8946/michel-ouellet,2008-09,nhl,Michel Ouellet,RW,FW,0,0.0,0
Dan Jancevski (D),Dallas Stars,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11727/dan-jancevski,2008-09,nhl,Dan Jancevski,D,DEF,0,0.0,0
Michael Sauer (D),New York Rangers,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/12385/michael-sauer,2008-09,nhl,Michael Sauer,D,DEF,0,0.0,0
Maxim Mayorov (LW/RW),Columbus Blue Jackets,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12466/maxim-mayorov,2008-09,nhl,Maxim Mayorov,LW/RW,FW,0,0.0,0
Kenndal McArdle (LW),Florida Panthers,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/10440/kenndal-mcardle,2008-09,nhl,Kenndal McArdle,LW,FW,0,0.0,0
Andrew MacDonald (D),New York Islanders,3,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/12406/andrew-macdonald,2008-09,nhl,Andrew MacDonald,D,DEF,0,0.0,0
Jay Beagle (C/RW),Washington Capitals,3,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/14825/jay-beagle,2008-09,nhl,Jay Beagle,C/RW,FW,0,0.0,0
Per Ledin (LW),Colorado Avalanche,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/186/per-ledin,2008-09,nhl,Per Ledin,LW,FW,0,0.0,0
Wes O'Neill (D),Colorado Avalanche,3,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/9480/wes-o-neill,2008-09,nhl,Wes O'Neill,D,DEF,0,0.0,0
Casey Borer (D),Carolina Hurricanes,3,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/9419/casey-borer,2008-09,nhl,Casey Borer,D,DEF,0,0.0,0
Tanner Glass (LW),Florida Panthers,3,0,0,0,0.00,7,0,https://www.eliteprospects.com/player/14085/tanner-glass,2008-09,nhl,Tanner Glass,LW,FW,0,0.0,0
Ben Walter (C),New York Islanders,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/10986/ben-walter,2008-09,nhl,Ben Walter,C,FW,0,0.0,0
Troy Bodie (RW/LW),Anaheim Ducks,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11723/troy-bodie,2008-09,nhl,Troy Bodie,RW/LW,FW,0,0.0,0
