player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,head_injuries
Mark Popovic (D),Atlanta Thrashers,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/8569/mark-popovic,2006-07,nhl,Mark Popovic,D,DEF,0,0.0,0
Martin Lojek (D),Florida Panthers,3,0,1,1,0.33,0,2,https://www.eliteprospects.com/player/11011/martin-lojek,2006-07,nhl,Martin Lojek,D,DEF,0,0.0,0
Mike Glumac (C/RW),St. Louis Blues,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/10371/mike-glumac,2006-07,nhl,Mike Glumac,C/RW,FW,0,0.0,0
Brad Moran (C),Vancouver Canucks,3,0,1,1,0.33,2,0,https://www.eliteprospects.com/player/11030/brad-moran,2006-07,nhl,Brad Moran,C,FW,0,0.0,0
Mark Mancari (RW/LW),Buffalo Sabres,3,0,1,1,0.33,2,-1,https://www.eliteprospects.com/player/8955/mark-mancari,2006-07,nhl,Mark Mancari,RW/LW,FW,0,0.0,0
Micki DuPont (D),Pittsburgh Penguins,3,0,1,1,0.33,4,-3,https://www.eliteprospects.com/player/8062/micki-dupont,2006-07,nhl,Micki DuPont,D,DEF,0,0.0,0
Sheldon Brookbank (D),Nashville Predators,3,0,1,1,0.33,12,0,https://www.eliteprospects.com/player/11016/sheldon-brookbank,2006-07,nhl,Sheldon Brookbank,D,DEF,0,0.0,0
Duncan Milroy (RW),Montréal Canadiens,5,0,1,1,0.20,0,-2,https://www.eliteprospects.com/player/11015/duncan-milroy,2006-07,nhl,Duncan Milroy,RW,FW,0,0.0,0
Pierre-Alexandre Parenteau (RW),Chicago Blackhawks,5,0,1,1,0.20,2,-1,https://www.eliteprospects.com/player/9520/pierre-alexandre-parenteau,2006-07,nhl,Pierre-Alexandre Parenteau,RW,FW,0,0.0,0
Alexei Kaigorodov (C),Ottawa Senators,6,0,1,1,0.17,0,1,https://www.eliteprospects.com/player/9568/alexei-kaigorodov,2006-07,nhl,Alexei Kaigorodov,C,FW,0,0.0,0
Cody McCormick (C/W),Colorado Avalanche,6,0,1,1,0.17,6,1,https://www.eliteprospects.com/player/8975/cody-mccormick,2006-07,nhl,Cody McCormick,C/W,FW,0,0.0,0
Brad Norton (D),Detroit Red Wings,6,0,1,1,0.17,20,2,https://www.eliteprospects.com/player/8479/brad-norton,2006-07,nhl,Brad Norton,D,DEF,0,0.0,0
Carl Corazzini (C),Chicago Blackhawks,7,0,1,1,0.14,2,0,https://www.eliteprospects.com/player/10349/carl-corazzini,2006-07,nhl,Carl Corazzini,C,FW,0,0.0,0
Patrick Coulombe (D),Vancouver Canucks,7,0,1,1,0.14,4,-6,https://www.eliteprospects.com/player/9471/patrick-coulombe,2006-07,nhl,Patrick Coulombe,D,DEF,0,0.0,0
Mike Ricci (C),Phoenix Coyotes,7,0,1,1,0.14,4,-1,https://www.eliteprospects.com/player/8909/mike-ricci,2006-07,nhl,Mike Ricci,C,FW,0,0.0,0
Triston Grant (LW),Philadelphia Flyers,8,0,1,1,0.13,10,-1,https://www.eliteprospects.com/player/10303/triston-grant,2006-07,nhl,Triston Grant,LW,FW,0,0.0,0
Shawn Belle (D),Minnesota Wild,9,0,1,1,0.11,0,4,https://www.eliteprospects.com/player/9470/shawn-belle,2006-07,nhl,Shawn Belle,D,DEF,0,0.0,0
Anthony Stewart (RW),Florida Panthers,10,0,1,1,0.10,2,1,https://www.eliteprospects.com/player/8893/anthony-stewart,2006-07,nhl,Anthony Stewart,RW,FW,0,0.0,0
Joel Ward (RW),Minnesota Wild,11,0,1,1,0.09,0,0,https://www.eliteprospects.com/player/11014/joel-ward,2006-07,nhl,Joel Ward,RW,FW,0,0.0,0
Al Rourke (D),New York Islanders,11,0,1,1,0.09,4,0,https://www.eliteprospects.com/player/8925/al-rourke,2006-07,nhl,Al Rourke,D,DEF,0,0.0,0
Rich Peverley (C),Nashville Predators,13,0,1,1,0.08,0,-1,https://www.eliteprospects.com/player/11017/rich-peverley,2006-07,nhl,Rich Peverley,C,FW,0,0.0,0
Jim Fahey (D),New Jersey Devils,13,0,1,1,0.08,2,0,https://www.eliteprospects.com/player/9150/jim-fahey,2006-07,nhl,Jim Fahey,D,DEF,0,0.0,0
Mark Stuart (D),Boston Bruins,15,0,1,1,0.07,14,7,https://www.eliteprospects.com/player/9401/mark-stuart,2006-07,nhl,Mark Stuart,D,DEF,0,0.0,0
Danny Syvret (D),Edmonton Oilers,16,0,1,1,0.06,6,-10,https://www.eliteprospects.com/player/8900/danny-syvret,2006-07,nhl,Danny Syvret,D,DEF,0,0.0,0
Nathan Dempsey (D),Boston Bruins,17,0,1,1,0.06,6,-2,https://www.eliteprospects.com/player/8741/nathan-dempsey,2006-07,nhl,Nathan Dempsey,D,DEF,0,0.0,0
Mike Rathje (D),Philadelphia Flyers,18,0,1,1,0.06,6,-7,https://www.eliteprospects.com/player/8844/mike-rathje,2006-07,nhl,Mike Rathje,D,DEF,0,0.0,0
Rob Globke (RW),Florida Panthers,19,0,1,1,0.05,0,-3,https://www.eliteprospects.com/player/9389/rob-globke,2006-07,nhl,Rob Globke,RW,FW,0,0.0,0
Alex Brooks (D),New Jersey Devils,19,0,1,1,0.05,4,-1,https://www.eliteprospects.com/player/10257/alex-brooks,2006-07,nhl,Alex Brooks,D,DEF,0,0.0,0
Eric Godard (RW),Calgary Flames,19,0,1,1,0.05,50,0,https://www.eliteprospects.com/player/9163/eric-godard,2006-07,nhl,Eric Godard,RW,FW,0,0.0,0
Alexandre Picard (LW),Columbus Blue Jackets,23,0,1,1,0.04,6,-3,https://www.eliteprospects.com/player/6670/alexandre-picard,2006-07,nhl,Alexandre Picard,LW,FW,0,0.0,0
Jeremy Reich (LW),Boston Bruins,32,0,1,1,0.03,63,-10,https://www.eliteprospects.com/player/10988/jeremy-reich,2006-07,nhl,Jeremy Reich,LW,FW,Jeremy Reich,1.0,1
Derek Boogaard (LW),Minnesota Wild,48,0,1,1,0.02,120,0,https://www.eliteprospects.com/player/9084/derek-boogaard,2006-07,nhl,Derek Boogaard,LW,FW,0,0.0,0
David Hale (D),totals,54,0,1,1,0.02,36,0,https://www.eliteprospects.com/player/9038/david-hale,2006-07,nhl,David Hale,D,DEF,0,0.0,0
Greg Johnson (C),Detroit Red Wings,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9032/greg-johnson,2006-07,nhl,Greg Johnson,C,FW,0,0.0,0
Ryan Carter (C),Anaheim Ducks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11746/ryan-carter,2006-07,nhl,Ryan Carter,C,FW,0,0.0,0
Drew Miller (LW/RW),Anaheim Ducks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11405/drew-miller,2006-07,nhl,Drew Miller,LW/RW,FW,0,0.0,0
Rob DiMaio (RW),Tampa Bay Lightning,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/8760/rob-dimaio,2006-07,nhl,Rob DiMaio,RW,FW,0,0.0,0
Jannik Hansen (RW/LW),Vancouver Canucks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/2368/jannik-hansen,2006-07,nhl,Jannik Hansen,RW/LW,FW,0,0.0,0
Ian Moran (D),Anaheim Ducks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/5085/ian-moran,2006-07,nhl,Ian Moran,D,DEF,0,0.0,0
David Gove (LW/C),Carolina Hurricanes,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9165/david-gove,2006-07,nhl,David Gove,LW/C,FW,0,0.0,0
Jamie Hunt (D),Washington Capitals,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9060/jamie-hunt,2006-07,nhl,Jamie Hunt,D,DEF,0,0.0,0
Pat Leahy (RW),Nashville Predators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8991/pat-leahy,2006-07,nhl,Pat Leahy,RW,FW,0,0.0,0
Richard Matvichuk (D),New Jersey Devils,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/8970/richard-matvichuk,2006-07,nhl,Richard Matvichuk,D,DEF,0,0.0,0
Rob Schremp (C),Edmonton Oilers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8876/rob-schremp,2006-07,nhl,Rob Schremp,C,FW,0,0.0,0
Tomi Mäki (C/W),Calgary Flames,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/3215/tomi-maki,2006-07,nhl,Tomi Mäki,C/W,FW,0,0.0,0
Darcy Campbell (D),Columbus Blue Jackets,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11917/darcy-campbell,2006-07,nhl,Darcy Campbell,D,DEF,0,0.0,0
Aaron Rome (D),Anaheim Ducks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/10983/aaron-rome,2006-07,nhl,Aaron Rome,D,DEF,0,0.0,0
Steven Regier (LW),New York Islanders,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10876/steven-regier,2006-07,nhl,Steven Regier,LW,FW,0,0.0,0
Tomas Malec (D),Ottawa Senators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10219/tomas-malec,2006-07,nhl,Tomas Malec,D,DEF,0,0.0,0
Jeremy Colliton (C),New York Islanders,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9466/jeremy-colliton,2006-07,nhl,Jeremy Colliton,C,FW,0,0.0,0
Bryce Lampman (D),New York Rangers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9450/bryce-lampman,2006-07,nhl,Bryce Lampman,D,DEF,0,0.0,0
Erik Reitz (D),Minnesota Wild,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/9449/erik-reitz,2006-07,nhl,Erik Reitz,D,DEF,0,0.0,0
Dave Bolland (C/RW),Chicago Blackhawks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9193/dave-bolland,2006-07,nhl,Dave Bolland,C/RW,FW,0,0.0,0
Ryan Parent (D),Philadelphia Flyers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9184/ryan-parent,2006-07,nhl,Ryan Parent,D,DEF,0,0.0,0
Nathan Smith (C),Vancouver Canucks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11028/nathan-smith,2006-07,nhl,Nathan Smith,C,FW,0,0.0,0
Colin Fraser (C/LW),Chicago Blackhawks,1,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/9504/colin-fraser,2006-07,nhl,Colin Fraser,C/LW,FW,0,0.0,0
Jonathan Sigalet (D),Boston Bruins,1,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/9485/jonathan-sigalet,2006-07,nhl,Jonathan Sigalet,D,DEF,0,0.0,0
Eric Cairns (D),Pittsburgh Penguins,1,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/8751/eric-cairns,2006-07,nhl,Eric Cairns,D,DEF,0,0.0,0
Nathan McIver (D),Vancouver Canucks,1,0,0,0,0.00,7,-3,https://www.eliteprospects.com/player/10353/nathan-mciver,2006-07,nhl,Nathan McIver,D,DEF,0,0.0,0
Danny Bois (RW),Ottawa Senators,1,0,0,0,0.00,7,0,https://www.eliteprospects.com/player/10874/danny-bois,2006-07,nhl,Danny Bois,RW,FW,0,0.0,0
Alexei Mikhnov (LW/RW),Edmonton Oilers,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9353/alexei-mikhnov,2006-07,nhl,Alexei Mikhnov,LW/RW,FW,0,0.0,0
Matt Ellison (C/W),Philadelphia Flyers,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9145/matt-ellison,2006-07,nhl,Matt Ellison,C/W,FW,0,0.0,0
Shay Stephenson (LW),Los Angeles Kings,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/4344/shay-stephenson,2006-07,nhl,Shay Stephenson,LW,FW,0,0.0,0
Tuomas Pihlman (LW/RW),New Jersey Devils,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/2715/tuomas-pihlman,2006-07,nhl,Tuomas Pihlman,LW/RW,FW,0,0.0,0
Sébastien Bisaillon (D),Edmonton Oilers,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/11340/sebastien-bisaillon,2006-07,nhl,Sébastien Bisaillon,D,DEF,0,0.0,0
Erik Westrum (C),Toronto Maple Leafs,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11040/erik-westrum,2006-07,nhl,Erik Westrum,C,FW,0,0.0,0
Lee Goren (RW),Vancouver Canucks,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/11031/lee-goren,2006-07,nhl,Lee Goren,RW,FW,0,0.0,0
Jesse Schultz (RW),Vancouver Canucks,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11029/jesse-schultz,2006-07,nhl,Jesse Schultz,RW,FW,0,0.0,0
Carsen Germyn (RW),Calgary Flames,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10991/carsen-germyn,2006-07,nhl,Carsen Germyn,RW,FW,0,0.0,0
Mathieu Darche (LW),San Jose Sharks,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10621/mathieu-darche,2006-07,nhl,Mathieu Darche,LW,FW,0,0.0,0
Vojtech Polak (W/C),Dallas Stars,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9615/vojtech-polak,2006-07,nhl,Vojtech Polak,W/C,FW,0,0.0,0
Andrej Sekera (D),Buffalo Sabres,2,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/9249/andrej-sekera,2006-07,nhl,Andrej Sekera,D,DEF,0,0.0,0
Timo Helbling (D),Washington Capitals,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/9551/timo-helbling,2006-07,nhl,Timo Helbling,D,DEF,0,0.0,0
Matt Keith (C/W),Chicago Blackhawks,2,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/10197/matt-keith,2006-07,nhl,Matt Keith,C/W,FW,0,0.0,0
Rick Rypien (C),Vancouver Canucks,2,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/11027/rick-rypien,2006-07,nhl,Rick Rypien,C,FW,0,0.0,0
David Liffiton (D),New York Rangers,2,0,0,0,0.00,7,1,https://www.eliteprospects.com/player/11022/david-liffiton,2006-07,nhl,David Liffiton,D,DEF,0,0.0,0
Blake Comeau (LW/RW),New York Islanders,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9190/blake-comeau,2006-07,nhl,Blake Comeau,LW/RW,FW,0,0.0,0
Mikhail Grabovski (C),Montréal Canadiens,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/9351/mikhail-grabovski,2006-07,nhl,Mikhail Grabovski,C,FW,0,0.0,0
Brandon Reid (C),Vancouver Canucks,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9526/brandon-reid,2006-07,nhl,Brandon Reid,C,FW,0,0.0,0
Martin Grenier (D),Philadelphia Flyers,3,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/10325/martin-grenier,2006-07,nhl,Martin Grenier,D,DEF,0,0.0,0
Benoît Pouliot (LW),Minnesota Wild,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/4229/benoit-pouliot,2006-07,nhl,Benoît Pouliot,LW,FW,0,0.0,0
Tomas Plihal (LW/C),San Jose Sharks,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8584/tomas-plihal,2006-07,nhl,Tomas Plihal,LW/C,FW,0,0.0,0
Barry Tallackson (RW),New Jersey Devils,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/8845/barry-tallackson,2006-07,nhl,Barry Tallackson,RW,FW,0,0.0,0
Mark Cullen (C/LW),Philadelphia Flyers,3,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/8851/mark-cullen,2006-07,nhl,Mark Cullen,C/LW,FW,0,0.0,0
Greg Jacina (C/RW),Florida Panthers,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/10248/greg-jacina,2006-07,nhl,Greg Jacina,C/RW,FW,0,0.0,0
Derek MacKenzie (C/LW),Atlanta Thrashers,4,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/8567/derek-mackenzie,2006-07,nhl,Derek MacKenzie,C/LW,FW,0,0.0,0
Kyle Wanvig (RW),Tampa Bay Lightning,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8805/kyle-wanvig,2006-07,nhl,Kyle Wanvig,RW,FW,0,0.0,0
Lauri Tukonen (RW/LW),Los Angeles Kings,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/3199/lauri-tukonen,2006-07,nhl,Lauri Tukonen,RW/LW,FW,0,0.0,0
Darren Haydar (RW),Atlanta Thrashers,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10985/darren-haydar,2006-07,nhl,Darren Haydar,RW,FW,0,0.0,0
Nate Thompson (C),Boston Bruins,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10261/nate-thompson,2006-07,nhl,Nate Thompson,C,FW,0,0.0,0
Mike Card (D),Buffalo Sabres,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10350/mike-card,2006-07,nhl,Mike Card,D,DEF,0,0.0,0
Ben Walter (C),Boston Bruins,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10986/ben-walter,2006-07,nhl,Ben Walter,C,FW,0,0.0,0
Derek Meech (D),Detroit Red Wings,4,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/9506/derek-meech,2006-07,nhl,Derek Meech,D,DEF,0,0.0,0
Jason Morgan (C/LW),Minnesota Wild,4,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/10398/jason-morgan,2006-07,nhl,Jason Morgan,C/LW,FW,0,0.0,0
Deron Quint (D),New York Islanders,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11363/deron-quint,2006-07,nhl,Deron Quint,D,DEF,0,0.0,0
Serge Payer (C),Ottawa Senators,5,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/8908/serge-payer,2006-07,nhl,Serge Payer,C,FW,0,0.0,0
David Steckel (C),Washington Capitals,5,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/9388/david-steckel,2006-07,nhl,David Steckel,C,FW,0,0.0,0
Gabe Gauthier (C),Los Angeles Kings,5,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/11013/gabe-gauthier,2006-07,nhl,Gabe Gauthier,C,FW,0,0.0,0
Matt Hussey (C),Detroit Red Wings,5,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/11000/matt-hussey,2006-07,nhl,Matt Hussey,C,FW,0,0.0,0
Brad Ference (D),Calgary Flames,5,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/8728/brad-ference,2006-07,nhl,Brad Ference,D,DEF,0,0.0,0
Jay Harrison (D),Toronto Maple Leafs,5,0,0,0,0.00,6,-5,https://www.eliteprospects.com/player/9522/jay-harrison,2006-07,nhl,Jay Harrison,D,DEF,0,0.0,0
Joe Piskula (D),Los Angeles Kings,5,0,0,0,0.00,6,-3,https://www.eliteprospects.com/player/14335/joe-piskula,2006-07,nhl,Joe Piskula,D,DEF,0,0.0,0
Niko Dimitrakos (RW),Philadelphia Flyers,5,0,0,0,0.00,6,-4,https://www.eliteprospects.com/player/8786/niko-dimitrakos,2006-07,nhl,Niko Dimitrakos,RW,FW,0,0.0,0
Tim Jackman (RW),Los Angeles Kings,5,0,0,0,0.00,10,-1,https://www.eliteprospects.com/player/10322/tim-jackman,2006-07,nhl,Tim Jackman,RW,FW,0,0.0,0
Jack Johnson (D),Los Angeles Kings,5,0,0,0,0.00,18,-5,https://www.eliteprospects.com/player/9205/jack-johnson,2006-07,nhl,Jack Johnson,D,DEF,0,0.0,0
David Krejci (C),Boston Bruins,6,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/9226/david-krejci,2006-07,nhl,David Krejci,C,FW,0,0.0,0
Filip Novak (D),Columbus Blue Jackets,6,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/8663/filip-novak,2006-07,nhl,Filip Novak,D,DEF,0,0.0,0
Brandon Dubinsky (C/LW),New York Rangers,6,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/11024/brandon-dubinsky,2006-07,nhl,Brandon Dubinsky,C/LW,FW,0,0.0,0
Dan LaCouture (LW),New Jersey Devils,6,0,0,0,0.00,7,0,https://www.eliteprospects.com/player/8983/dan-lacouture,2006-07,nhl,Dan LaCouture,LW,FW,0,0.0,0
Darryl Bootland (RW),Detroit Red Wings,6,0,0,0,0.00,9,0,https://www.eliteprospects.com/player/10999/darryl-bootland,2006-07,nhl,Darryl Bootland,RW,FW,0,0.0,0
Tyler Bouck (LW),Vancouver Canucks,6,0,0,0,0.00,16,-1,https://www.eliteprospects.com/player/8717/tyler-bouck,2006-07,nhl,Tyler Bouck,LW,FW,0,0.0,0
Zenon Konopka (C),Columbus Blue Jackets,6,0,0,0,0.00,20,-2,https://www.eliteprospects.com/player/10994/zenon-konopka,2006-07,nhl,Zenon Konopka,C,FW,0,0.0,0
Reed Low (RW),Chicago Blackhawks,6,0,0,0,0.00,31,-1,https://www.eliteprospects.com/player/10198/reed-low,2006-07,nhl,Reed Low,RW,FW,0,0.0,0
Mark Fraser (D),New Jersey Devils,7,0,0,0,0.00,7,-1,https://www.eliteprospects.com/player/11020/mark-fraser,2006-07,nhl,Mark Fraser,D,DEF,0,0.0,0
Steven Goertzen (RW/LW),Columbus Blue Jackets,7,0,0,0,0.00,10,0,https://www.eliteprospects.com/player/10320/steven-goertzen,2006-07,nhl,Steven Goertzen,RW/LW,FW,0,0.0,0
Keith Aucoin (C),Carolina Hurricanes,8,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/9069/keith-aucoin,2006-07,nhl,Keith Aucoin,C,FW,0,0.0,0
Jason Strudwick (D),New York Rangers,8,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/8753/jason-strudwick,2006-07,nhl,Jason Strudwick,D,DEF,0,0.0,0
Nicklas Grossmann (D),Dallas Stars,8,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/2439/nicklas-grossmann,2006-07,nhl,Nicklas Grossmann,D,DEF,0,0.0,0
Riley Cote (LW),Philadelphia Flyers,8,0,0,0,0.00,11,0,https://www.eliteprospects.com/player/10207/riley-cote,2006-07,nhl,Riley Cote,LW,FW,0,0.0,0
Rod Pelley (C),New Jersey Devils,9,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/11019/rod-pelley,2006-07,nhl,Rod Pelley,C,FW,0,0.0,0
Adam Burish (RW/LW),Chicago Blackhawks,9,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/10196/adam-burish,2006-07,nhl,Adam Burish,RW/LW,FW,0,0.0,0
Matt Foy (RW),Minnesota Wild,9,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/9158/matt-foy,2006-07,nhl,Matt Foy,RW,FW,Matt Foy,7.0,1
Luc Bourdon (D),Vancouver Canucks,9,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/9185/luc-bourdon,2006-07,nhl,Luc Bourdon,D,DEF,0,0.0,0
Mike Blunden (RW),Chicago Blackhawks,9,0,0,0,0.00,10,-5,https://www.eliteprospects.com/player/9195/mike-blunden,2006-07,nhl,Mike Blunden,RW,FW,0,0.0,0
David Koci (D/LW),Chicago Blackhawks,9,0,0,0,0.00,88,-3,https://www.eliteprospects.com/player/10992/david-koci,2006-07,nhl,David Koci,D/LW,DEF,0,0.0,0
Troy Brouwer (RW/LW),Chicago Blackhawks,10,0,0,0,0.00,7,-7,https://www.eliteprospects.com/player/10669/troy-brouwer,2006-07,nhl,Troy Brouwer,RW/LW,FW,0,0.0,0
Brandon Prust (LW/RW),Calgary Flames,10,0,0,0,0.00,25,1,https://www.eliteprospects.com/player/8920/brandon-prust,2006-07,nhl,Brandon Prust,LW/RW,FW,0,0.0,0
Eric Boguniecki (C/RW),New York Islanders,11,0,0,0,0.00,8,0,https://www.eliteprospects.com/player/8790/eric-boguniecki,2006-07,nhl,Eric Boguniecki,C/RW,FW,0,0.0,0
David Printz (D),Philadelphia Flyers,12,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/18/david-printz,2006-07,nhl,David Printz,D,DEF,0,0.0,0
Alexander Suglobov (RW),Toronto Maple Leafs,14,0,0,0,0.00,4,-6,https://www.eliteprospects.com/player/9602/alexander-suglobov,2006-07,nhl,Alexander Suglobov,RW,FW,0,0.0,0
Darren Reid (RW),Philadelphia Flyers,14,0,0,0,0.00,18,-7,https://www.eliteprospects.com/player/8932/darren-reid,2006-07,nhl,Darren Reid,RW,FW,0,0.0,0
Bryan Young (D),Edmonton Oilers,15,0,0,0,0.00,10,-8,https://www.eliteprospects.com/player/11010/bryan-young,2006-07,nhl,Bryan Young,D,DEF,0,0.0,0
Matt Ellis (LW),Detroit Red Wings,16,0,0,0,0.00,6,-1,https://www.eliteprospects.com/player/10998/matt-ellis,2006-07,nhl,Matt Ellis,LW,FW,0,0.0,0
Roman Polák (D),St. Louis Blues,19,0,0,0,0.00,6,-3,https://www.eliteprospects.com/player/9621/roman-polak,2006-07,nhl,Roman Polák,D,DEF,0,0.0,0
Jay McKee (D),St. Louis Blues,23,0,0,0,0.00,12,-9,https://www.eliteprospects.com/player/8977/jay-mckee,2006-07,nhl,Jay McKee,D,DEF,0,0.0,0
Darren McCarty (RW),Calgary Flames,32,0,0,0,0.00,58,-3,https://www.eliteprospects.com/player/8973/darren-mccarty,2006-07,nhl,Darren McCarty,RW,FW,0,0.0,0
Jean-François Jacques (LW/C),Edmonton Oilers,37,0,0,0,0.00,33,-11,https://www.eliteprospects.com/player/9026/jean-francois-jacques,2006-07,nhl,Jean-François Jacques,LW/C,FW,0,0.0,0
