player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Brooks Orpik (D),Washington Capitals,53,2,7,9,0.17,32,8,https://www.eliteprospects.com/player/8939/brooks-orpik,2018-19,nhl,Brooks Orpik,D,DEF,0,0.0,0
Ben Lovejoy (D),totals,71,2,7,9,0.13,37,-1,https://www.eliteprospects.com/player/13404/ben-lovejoy,2018-19,nhl,Ben Lovejoy,D,DEF,0,0.0,0
Radim Simek (D),San Jose Sharks,41,1,8,9,0.22,8,7,https://www.eliteprospects.com/player/160567/radim-simek,2018-19,nhl,Radim Simek,D,DEF,0,0.0,0
Roman Polák (D),Dallas Stars,77,1,8,9,0.12,69,6,https://www.eliteprospects.com/player/9621/roman-polak,2018-19,nhl,Roman Polák,D,DEF,0,0.0,0
Andrew MacDonald (D),Philadelphia Flyers,47,0,9,9,0.19,18,-5,https://www.eliteprospects.com/player/12406/andrew-macdonald,2018-19,nhl,Andrew MacDonald,D,DEF,0,0.0,0
Ryan Kesler (C),Anaheim Ducks,60,5,3,8,0.13,44,-19,https://www.eliteprospects.com/player/9014/ryan-kesler,2018-19,nhl,Ryan Kesler,C,FW,0,0.0,0
Saku Mäenalanen (LW/C),Carolina Hurricanes,34,4,4,8,0.24,20,0,https://www.eliteprospects.com/player/73109/saku-maenalanen,2018-19,nhl,Saku Mäenalanen,LW/C,FW,0,0.0,0
Devante Smith-Pelly (RW),Washington Capitals,54,4,4,8,0.15,15,-6,https://www.eliteprospects.com/player/32728/devante-smith-pelly,2018-19,nhl,Devante Smith-Pelly,RW,FW,0,0.0,0
Antti Suomela (C),San Jose Sharks,27,3,5,8,0.30,4,1,https://www.eliteprospects.com/player/73292/antti-suomela,2018-19,nhl,Antti Suomela,C,FW,0,0.0,0
Oliver Kylington (D),Calgary Flames,38,3,5,8,0.21,10,3,https://www.eliteprospects.com/player/142238/oliver-kylington,2018-19,nhl,Oliver Kylington,D,DEF,0,0.0,0
Stefan Noesen (RW),New Jersey Devils,41,3,5,8,0.20,28,-19,https://www.eliteprospects.com/player/45567/stefan-noesen,2018-19,nhl,Stefan Noesen,RW,FW,0,0.0,0
Colby Cave (C),totals,53,3,5,8,0.15,16,-5,https://www.eliteprospects.com/player/84424/colby-cave,2018-19,nhl,Colby Cave,C,FW,0,0.0,0
J.T. Brown (RW),Minnesota Wild,56,3,5,8,0.14,29,0,https://www.eliteprospects.com/player/37802/j.t.-brown,2018-19,nhl,J.T. Brown,RW,FW,0,0.0,0
Trevor Moore (C/W),Toronto Maple Leafs,25,2,6,8,0.32,2,1,https://www.eliteprospects.com/player/87846/trevor-moore,2018-19,nhl,Trevor Moore,C/W,FW,Trevor Moore,15.0,1
Jason Demers (D),Arizona Coyotes,35,2,6,8,0.23,12,9,https://www.eliteprospects.com/player/12154/jason-demers,2018-19,nhl,Jason Demers,D,DEF,0,0.0,0
Dmitrij Jaskin (RW),Washington Capitals,37,2,6,8,0.22,6,-5,https://www.eliteprospects.com/player/65564/dmitrij-jaskin,2018-19,nhl,Dmitrij Jaskin,RW,FW,0,0.0,0
Jan Rutta (D),totals,37,2,6,8,0.22,16,4,https://www.eliteprospects.com/player/18090/jan-rutta,2018-19,nhl,Jan Rutta,D,DEF,0,0.0,0
Trevor Daley (D),Detroit Red Wings,44,2,6,8,0.18,12,-3,https://www.eliteprospects.com/player/9128/trevor-daley,2018-19,nhl,Trevor Daley,D,DEF,0,0.0,0
Garrett Wilson (LW/RW),Pittsburgh Penguins,50,2,6,8,0.16,18,2,https://www.eliteprospects.com/player/23809/garrett-wilson,2018-19,nhl,Garrett Wilson,LW/RW,FW,0,0.0,0
Gabriel Bourque (LW),Colorado Avalanche,55,2,6,8,0.15,10,3,https://www.eliteprospects.com/player/28421/gabriel-bourque,2018-19,nhl,Gabriel Bourque,LW,FW,0,0.0,0
Yannick Weber (D),Nashville Predators,62,2,6,8,0.13,18,7,https://www.eliteprospects.com/player/10615/yannick-weber,2018-19,nhl,Yannick Weber,D,DEF,0,0.0,0
Kevin Connauton (D),Arizona Coyotes,50,1,7,8,0.16,22,-2,https://www.eliteprospects.com/player/38032/kevin-connauton,2018-19,nhl,Kevin Connauton,D,DEF,0,0.0,0
Bogdan Kiselevich (D),totals,32,0,8,8,0.25,12,-3,https://www.eliteprospects.com/player/17755/bogdan-kiselevich,2018-19,nhl,Bogdan Kiselevich,D,DEF,0,0.0,0
Dylan Sikura (C/RW),Chicago Blackhawks,33,0,8,8,0.24,0,2,https://www.eliteprospects.com/player/146580/dylan-sikura,2018-19,nhl,Dylan Sikura,C/RW,FW,0,0.0,0
Jamie McGinn (LW),Florida Panthers,19,4,3,7,0.37,6,-5,https://www.eliteprospects.com/player/9336/jamie-mcginn,2018-19,nhl,Jamie McGinn,LW,FW,0,0.0,0
Joey Anderson (RW),New Jersey Devils,34,4,3,7,0.21,6,-7,https://www.eliteprospects.com/player/247964/joey-anderson,2018-19,nhl,Joey Anderson,RW,FW,0,0.0,0
Markus Hännikäinen (LW/RW),Columbus Blue Jackets,44,4,3,7,0.16,2,-5,https://www.eliteprospects.com/player/45426/markus-hannikainen,2018-19,nhl,Markus Hännikäinen,LW/RW,FW,0,0.0,0
Carl Gunnarsson (D),St. Louis Blues,25,3,4,7,0.28,6,8,https://www.eliteprospects.com/player/2621/carl-gunnarsson,2018-19,nhl,Carl Gunnarsson,D,DEF,0,0.0,0
Michael Dal Colle (LW/C),New York Islanders,28,3,4,7,0.25,2,3,https://www.eliteprospects.com/player/152047/michael-dal-colle,2018-19,nhl,Michael Dal Colle,LW/C,FW,0,0.0,0
Miikka Salomäki (W/C),Nashville Predators,37,3,4,7,0.19,8,5,https://www.eliteprospects.com/player/43419/miikka-salomaki,2018-19,nhl,Miikka Salomäki,W/C,FW,0,0.0,0
Phil Varone (C/W),Philadelphia Flyers,47,3,4,7,0.15,8,-2,https://www.eliteprospects.com/player/15485/phil-varone,2018-19,nhl,Phil Varone,C/W,FW,0,0.0,0
Adam McQuaid (D),totals,50,3,4,7,0.14,42,2,https://www.eliteprospects.com/player/11321/adam-mcquaid,2018-19,nhl,Adam McQuaid,D,DEF,0,0.0,0
Igor Ozhiganov (D),Toronto Maple Leafs,53,3,4,7,0.13,14,0,https://www.eliteprospects.com/player/77242/igor-ozhiganov,2018-19,nhl,Igor Ozhiganov,D,DEF,0,0.0,0
Maxime Comtois (LW),Anaheim Ducks,10,2,5,7,0.70,7,3,https://www.eliteprospects.com/player/201534/maxime-comtois,2018-19,nhl,Maxime Comtois,LW,FW,0,0.0,0
Erik Haula (LW/C),Vegas Golden Knights,15,2,5,7,0.47,10,1,https://www.eliteprospects.com/player/16042/erik-haula,2018-19,nhl,Erik Haula,LW/C,FW,0,0.0,0
Christian Dvorak (LW/C),Arizona Coyotes,20,2,5,7,0.35,2,-2,https://www.eliteprospects.com/player/194889/christian-dvorak,2018-19,nhl,Christian Dvorak,LW/C,FW,0,0.0,0
Yegor Yakovlev (D),New Jersey Devils,25,2,5,7,0.28,6,-6,https://www.eliteprospects.com/player/77120/yegor-yakovlev,2018-19,nhl,Yegor Yakovlev,D,DEF,0,0.0,0
Chris Wideman (D),totals,25,2,5,7,0.28,18,-12,https://www.eliteprospects.com/player/38081/chris-wideman,2018-19,nhl,Chris Wideman,D,DEF,0,0.0,0
Nick Seeler (D),Minnesota Wild,71,2,5,7,0.10,64,-4,https://www.eliteprospects.com/player/107099/nick-seeler,2018-19,nhl,Nick Seeler,D,DEF,0,0.0,0
Taro Hirose (LW),Detroit Red Wings,10,1,6,7,0.70,2,0,https://www.eliteprospects.com/player/83462/taro-hirose,2018-19,nhl,Taro Hirose,LW,FW,0,0.0,0
Joe Morrow (D),Winnipeg Jets,41,1,6,7,0.17,20,0,https://www.eliteprospects.com/player/37180/joe-morrow,2018-19,nhl,Joe Morrow,D,DEF,0,0.0,0
Matt Irwin (D),Nashville Predators,44,1,6,7,0.16,38,5,https://www.eliteprospects.com/player/18745/matt-irwin,2018-19,nhl,Matt Irwin,D,DEF,0,0.0,0
Greg Pateryn (D),Minnesota Wild,80,1,6,7,0.09,41,-11,https://www.eliteprospects.com/player/15526/greg-pateryn,2018-19,nhl,Greg Pateryn,D,DEF,0,0.0,0
Kevan Miller (D),Boston Bruins,39,0,7,7,0.18,35,8,https://www.eliteprospects.com/player/38281/kevan-miller,2018-19,nhl,Kevan Miller,D,DEF,0,0.0,0
Joakim Ryan (D),San Jose Sharks,44,0,7,7,0.16,15,-1,https://www.eliteprospects.com/player/51926/joakim-ryan,2018-19,nhl,Joakim Ryan,D,DEF,0,0.0,0
Carl Grundström (RW/LW),Los Angeles Kings,15,5,1,6,0.40,6,-4,https://www.eliteprospects.com/player/113516/carl-grundstrom,2018-19,nhl,Carl Grundström,RW/LW,FW,0,0.0,0
Peter Cehlárik (LW/RW),Boston Bruins,20,4,2,6,0.30,6,3,https://www.eliteprospects.com/player/153203/peter-cehlarik,2018-19,nhl,Peter Cehlárik,LW/RW,FW,0,0.0,0
Jean-Sébastien Dea (C/RW),totals,23,4,2,6,0.26,8,0,https://www.eliteprospects.com/player/128463/jean-sebastien-dea,2018-19,nhl,Jean-Sébastien Dea,C/RW,FW,0,0.0,0
Brandon Sutter (C/RW),Vancouver Canucks,26,4,2,6,0.23,6,-12,https://www.eliteprospects.com/player/9339/brandon-sutter,2018-19,nhl,Brandon Sutter,C/RW,FW,0,0.0,0
Lukas Sedlak (C/LW),Columbus Blue Jackets,47,4,2,6,0.13,10,-5,https://www.eliteprospects.com/player/56037/lukas-sedlak,2018-19,nhl,Lukas Sedlak,C/LW,FW,0,0.0,0
Brett Ritchie (RW),Dallas Stars,53,4,2,6,0.11,57,-7,https://www.eliteprospects.com/player/45554/brett-ritchie,2018-19,nhl,Brett Ritchie,RW,FW,0,0.0,0
Alexandre Fortin (C/W),Chicago Blackhawks,24,3,3,6,0.25,2,-6,https://www.eliteprospects.com/player/213752/alexandre-fortin,2018-19,nhl,Alexandre Fortin,C/W,FW,0,0.0,0
Steven Kampfer (D),Boston Bruins,35,3,3,6,0.17,22,-6,https://www.eliteprospects.com/player/12530/steven-kampfer,2018-19,nhl,Steven Kampfer,D,DEF,0,0.0,0
Sheldon Dries (C/W),Colorado Avalanche,40,3,3,6,0.15,26,-7,https://www.eliteprospects.com/player/97620/sheldon-dries,2018-19,nhl,Sheldon Dries,C/W,FW,0,0.0,0
Matt Roy (D),Los Angeles Kings,25,2,4,6,0.24,8,-1,https://www.eliteprospects.com/player/191271/matt-roy,2018-19,nhl,Matt Roy,D,DEF,0,0.0,0
Slater Koekkoek (D),totals,31,2,4,6,0.19,14,4,https://www.eliteprospects.com/player/84723/slater-koekkoek,2018-19,nhl,Slater Koekkoek,D,DEF,0,0.0,0
Robby Fabbri (C/LW),St. Louis Blues,32,2,4,6,0.19,6,-4,https://www.eliteprospects.com/player/156923/robby-fabbri,2018-19,nhl,Robby Fabbri,C/LW,FW,Robby Fabbri,1.0,1
Fredrik Claesson (D),New York Rangers,37,2,4,6,0.16,9,3,https://www.eliteprospects.com/player/14412/fredrik-claesson,2018-19,nhl,Fredrik Claesson,D,DEF,0,0.0,0
Lias Andersson (C/W),New York Rangers,42,2,4,6,0.14,29,-13,https://www.eliteprospects.com/player/214318/lias-andersson,2018-19,nhl,Lias Andersson,C/W,FW,0,0.0,0
Micheal Haley (C/W),totals,43,2,4,6,0.14,75,-2,https://www.eliteprospects.com/player/14655/micheal-haley,2018-19,nhl,Micheal Haley,C/W,FW,0,0.0,0
Caleb Jones (D),Edmonton Oilers,17,1,5,6,0.35,6,-9,https://www.eliteprospects.com/player/199902/caleb-jones,2018-19,nhl,Caleb Jones,D,DEF,0,0.0,0
Martin Frk (RW),Detroit Red Wings,30,1,5,6,0.20,4,-9,https://www.eliteprospects.com/player/56033/martin-frk,2018-19,nhl,Martin Frk,RW,FW,0,0.0,0
Lawrence Pilut (D),Buffalo Sabres,33,1,5,6,0.18,20,-8,https://www.eliteprospects.com/player/84938/lawrence-pilut,2018-19,nhl,Lawrence Pilut,D,DEF,0,0.0,0
Casey Nelson (D),Buffalo Sabres,38,1,5,6,0.16,13,1,https://www.eliteprospects.com/player/90050/casey-nelson,2018-19,nhl,Casey Nelson,D,DEF,0,0.0,0
Dion Phaneuf (D),Los Angeles Kings,67,1,5,6,0.09,53,-21,https://www.eliteprospects.com/player/8564/dion-phaneuf,2018-19,nhl,Dion Phaneuf,D,DEF,0,0.0,0
Carl Dahlström (D),Chicago Blackhawks,38,0,6,6,0.16,6,9,https://www.eliteprospects.com/player/85666/carl-dahlstrom,2018-19,nhl,Carl Dahlström,D,DEF,0,0.0,0
Juho Lammikko (C/LW),Florida Panthers,40,0,6,6,0.15,6,-7,https://www.eliteprospects.com/player/151955/juho-lammikko,2018-19,nhl,Juho Lammikko,C/LW,FW,0,0.0,0
Christian Folin (D),totals,45,0,6,6,0.13,27,6,https://www.eliteprospects.com/player/9799/christian-folin,2018-19,nhl,Christian Folin,D,DEF,0,0.0,0
Dmitri Kulikov (D),Winnipeg Jets,57,0,6,6,0.11,47,4,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2018-19,nhl,Dmitri Kulikov,D,DEF,0,0.0,0
Karson Kuhlman (C/RW),Boston Bruins,11,3,2,5,0.45,2,5,https://www.eliteprospects.com/player/118663/karson-kuhlman,2018-19,nhl,Karson Kuhlman,C/RW,FW,0,0.0,0
Alan Quine (C),Calgary Flames,13,3,2,5,0.38,6,0,https://www.eliteprospects.com/player/45411/alan-quine,2018-19,nhl,Alan Quine,C,FW,0,0.0,0
Ben Street (C/LW),Anaheim Ducks,21,3,2,5,0.24,2,-4,https://www.eliteprospects.com/player/12378/ben-street,2018-19,nhl,Ben Street,C/LW,FW,0,0.0,0
Ryan Graves (D),Colorado Avalanche,26,3,2,5,0.19,2,4,https://www.eliteprospects.com/player/103763/ryan-graves,2018-19,nhl,Ryan Graves,D,DEF,0,0.0,0
Mackenzie MacEachern (LW),St. Louis Blues,29,3,2,5,0.17,10,0,https://www.eliteprospects.com/player/183505/mackenzie-maceachern,2018-19,nhl,Mackenzie MacEachern,LW,FW,0,0.0,0
Charles Hudon (LW/RW),Montréal Canadiens,32,3,2,5,0.16,16,-9,https://www.eliteprospects.com/player/76324/charles-hudon,2018-19,nhl,Charles Hudon,LW/RW,FW,0,0.0,0
Jonathan Ericsson (D),Detroit Red Wings,52,3,2,5,0.10,35,-10,https://www.eliteprospects.com/player/1346/jonathan-ericsson,2018-19,nhl,Jonathan Ericsson,D,DEF,Jonathan Ericsson,1.0,1
Jonathan Ericsson (D),Detroit Red Wings,52,3,2,5,0.10,35,-10,https://www.eliteprospects.com/player/1346/jonathan-ericsson,2018-19,nhl,Jonathan Ericsson,D,DEF,Jonathan Ericsson,15.0,1
John Hayden (C/RW),Chicago Blackhawks,54,3,2,5,0.09,27,-12,https://www.eliteprospects.com/player/151828/john-hayden,2018-19,nhl,John Hayden,C/RW,FW,0,0.0,0
Gavin Bayreuther (D),Dallas Stars,19,2,3,5,0.26,10,2,https://www.eliteprospects.com/player/178941/gavin-bayreuther,2018-19,nhl,Gavin Bayreuther,D,DEF,0,0.0,0
Josh Currie (C),Edmonton Oilers,21,2,3,5,0.24,2,2,https://www.eliteprospects.com/player/45243/josh-currie,2018-19,nhl,Josh Currie,C,FW,0,0.0,0
Vladislav Kamenev (C),Colorado Avalanche,23,2,3,5,0.22,10,-2,https://www.eliteprospects.com/player/216659/vladislav-kamenev,2018-19,nhl,Vladislav Kamenev,C,FW,0,0.0,0
Valentin Zykov (LW/RW),totals,28,2,3,5,0.18,2,-5,https://www.eliteprospects.com/player/155382/valentin-zykov,2018-19,nhl,Valentin Zykov,LW/RW,FW,0,0.0,0
Max Jones (LW/RW),Anaheim Ducks,30,2,3,5,0.17,14,-1,https://www.eliteprospects.com/player/233448/max-jones,2018-19,nhl,Max Jones,LW/RW,FW,0,0.0,0
Paul LaDue (D),Los Angeles Kings,33,2,3,5,0.15,12,0,https://www.eliteprospects.com/player/90101/paul-ladue,2018-19,nhl,Paul LaDue,D,DEF,0,0.0,0
Juuso Riikola (D),Pittsburgh Penguins,37,2,3,5,0.14,10,3,https://www.eliteprospects.com/player/56938/juuso-riikola,2018-19,nhl,Juuso Riikola,D,DEF,0,0.0,0
Nicolas Deslauriers (LW/D),Montréal Canadiens,48,2,3,5,0.10,22,-12,https://www.eliteprospects.com/player/37437/nicolas-deslauriers,2018-19,nhl,Nicolas Deslauriers,LW/D,DEF,0,0.0,0
Josh Mahura (D),Anaheim Ducks,17,1,4,5,0.29,4,0,https://www.eliteprospects.com/player/166669/josh-mahura,2018-19,nhl,Josh Mahura,D,DEF,0,0.0,0
Noah Juulsen (D),Montréal Canadiens,21,1,4,5,0.24,6,5,https://www.eliteprospects.com/player/199905/noah-juulsen,2018-19,nhl,Noah Juulsen,D,DEF,0,0.0,0
Martin Marincin (D),Toronto Maple Leafs,24,1,4,5,0.21,12,-4,https://www.eliteprospects.com/player/34750/martin-marincin,2018-19,nhl,Martin Marincin,D,DEF,0,0.0,0
Dillon Dubé (C/LW),Calgary Flames,25,1,4,5,0.20,4,2,https://www.eliteprospects.com/player/157256/dillon-dube,2018-19,nhl,Dillon Dubé,C/LW,FW,0,0.0,0
Ben Harpur (D),Ottawa Senators,51,1,4,5,0.10,56,-13,https://www.eliteprospects.com/player/144069/ben-harpur,2018-19,nhl,Ben Harpur,D,DEF,0,0.0,0
Mark Borowiecki (D),Ottawa Senators,53,1,4,5,0.09,89,-12,https://www.eliteprospects.com/player/19223/mark-borowiecki,2018-19,nhl,Mark Borowiecki,D,DEF,0,0.0,0
Michael Stone (D),Calgary Flames,14,0,5,5,0.36,10,0,https://www.eliteprospects.com/player/11708/michael-stone,2018-19,nhl,Michael Stone,D,DEF,0,0.0,0
Dean Kukan (D),Columbus Blue Jackets,25,0,5,5,0.20,6,6,https://www.eliteprospects.com/player/66177/dean-kukan,2018-19,nhl,Dean Kukan,D,DEF,0,0.0,0
Michael Chaput (C),Montréal Canadiens,32,0,5,5,0.16,14,-4,https://www.eliteprospects.com/player/37543/michael-chaput,2018-19,nhl,Michael Chaput,C,FW,0,0.0,0
Jacob Larsson (D),Anaheim Ducks,49,0,5,5,0.10,16,-4,https://www.eliteprospects.com/player/147719/jacob-larsson,2018-19,nhl,Jacob Larsson,D,DEF,0,0.0,0
Dan Hamhuis (D),Nashville Predators,57,0,5,5,0.09,28,-2,https://www.eliteprospects.com/player/9040/dan-hamhuis,2018-19,nhl,Dan Hamhuis,D,DEF,0,0.0,0
Frédérick Gaudreau (C),Nashville Predators,55,3,1,4,0.07,2,1,https://www.eliteprospects.com/player/129032/frederick-gaudreau,2018-19,nhl,Frédérick Gaudreau,C,FW,0,0.0,0
Victor Olofsson (LW/RW),Buffalo Sabres,6,2,2,4,0.67,2,1,https://www.eliteprospects.com/player/86308/victor-olofsson,2018-19,nhl,Victor Olofsson,LW/RW,FW,0,0.0,0
Max Véronneau (RW),Ottawa Senators,12,2,2,4,0.33,0,-5,https://www.eliteprospects.com/player/206777/max-veronneau,2018-19,nhl,Max Véronneau,RW,FW,0,0.0,0
Alexander Nylander (W/C),Buffalo Sabres,12,2,2,4,0.33,4,-4,https://www.eliteprospects.com/player/212641/alexander-nylander,2018-19,nhl,Alexander Nylander,W/C,FW,0,0.0,0
Kurtis Gabriel (RW),New Jersey Devils,22,2,2,4,0.18,59,0,https://www.eliteprospects.com/player/92683/kurtis-gabriel,2018-19,nhl,Kurtis Gabriel,RW,FW,0,0.0,0
Patrik Berglund (C),Buffalo Sabres,23,2,2,4,0.17,6,-5,https://www.eliteprospects.com/player/3637/patrik-berglund,2018-19,nhl,Patrik Berglund,C,FW,0,0.0,0
Sammy Blais (LW/RW),St. Louis Blues,32,2,2,4,0.13,6,-1,https://www.eliteprospects.com/player/213830/sammy-blais,2018-19,nhl,Sammy Blais,LW/RW,FW,0,0.0,0
Brandon Manning (D),totals,39,2,2,4,0.10,25,-15,https://www.eliteprospects.com/player/23346/brandon-manning,2018-19,nhl,Brandon Manning,D,DEF,0,0.0,0
Oscar Fantenberg (D),totals,61,2,2,4,0.07,17,3,https://www.eliteprospects.com/player/13743/oscar-fantenberg,2018-19,nhl,Oscar Fantenberg,D,DEF,Oscar Fantenberg,5.0,1
Connor Brickley (C/W),New York Rangers,14,1,3,4,0.29,9,3,https://www.eliteprospects.com/player/45687/connor-brickley,2018-19,nhl,Connor Brickley,C/W,FW,0,0.0,0
Tomas Hyka (RW),Vegas Golden Knights,17,1,3,4,0.24,2,-2,https://www.eliteprospects.com/player/56035/tomas-hyka,2018-19,nhl,Tomas Hyka,RW,FW,0,0.0,0
Ross Johnston (LW),New York Islanders,17,1,3,4,0.24,23,3,https://www.eliteprospects.com/player/106154/ross-johnston,2018-19,nhl,Ross Johnston,LW,FW,0,0.0,0
Denis Guryanov (RW),Dallas Stars,21,1,3,4,0.19,0,-3,https://www.eliteprospects.com/player/263964/denis-guryanov,2018-19,nhl,Denis Guryanov,RW,FW,0,0.0,0
Korbinian Holzer (D),Anaheim Ducks,22,1,3,4,0.18,8,5,https://www.eliteprospects.com/player/12276/korbinian-holzer,2018-19,nhl,Korbinian Holzer,D,DEF,0,0.0,0
Corban Knight (C),Philadelphia Flyers,23,1,3,4,0.17,0,-5,https://www.eliteprospects.com/player/38063/corban-knight,2018-19,nhl,Corban Knight,C,FW,0,0.0,0
Phil Di Giuseppe (LW/RW),totals,24,1,3,4,0.17,8,-3,https://www.eliteprospects.com/player/62746/phil-di-giuseppe,2018-19,nhl,Phil Di Giuseppe,LW/RW,FW,0,0.0,0
Andreas Martinsen (LW/RW),Chicago Blackhawks,24,1,3,4,0.17,14,-5,https://www.eliteprospects.com/player/11958/andreas-martinsen,2018-19,nhl,Andreas Martinsen,LW/RW,FW,0,0.0,0
Andy Welinski (D),Anaheim Ducks,26,1,3,4,0.15,8,-5,https://www.eliteprospects.com/player/75052/andy-welinski,2018-19,nhl,Andy Welinski,D,DEF,0,0.0,0
Jaycob Megna (D),Anaheim Ducks,28,1,3,4,0.14,12,-1,https://www.eliteprospects.com/player/84762/jaycob-megna,2018-19,nhl,Jaycob Megna,D,DEF,0,0.0,0
Sami Niku (D),Winnipeg Jets,30,1,3,4,0.13,2,0,https://www.eliteprospects.com/player/92502/sami-niku,2018-19,nhl,Sami Niku,D,DEF,0,0.0,0
Steven Santini (D),New Jersey Devils,39,1,3,4,0.10,16,-6,https://www.eliteprospects.com/player/96780/steven-santini,2018-19,nhl,Steven Santini,D,DEF,0,0.0,0
Andrej Sekera (D),Edmonton Oilers,24,0,4,4,0.17,6,3,https://www.eliteprospects.com/player/9249/andrej-sekera,2018-19,nhl,Andrej Sekera,D,DEF,0,0.0,0
Jonas Siegenthaler (D),Washington Capitals,26,0,4,4,0.15,10,6,https://www.eliteprospects.com/player/105407/jonas-siegenthaler,2018-19,nhl,Jonas Siegenthaler,D,DEF,0,0.0,0
Julius Honka (D),Dallas Stars,29,0,4,4,0.14,10,-2,https://www.eliteprospects.com/player/65456/julius-honka,2018-19,nhl,Julius Honka,D,DEF,0,0.0,0
Thomas Hickey (D),New York Islanders,40,0,4,4,0.10,33,5,https://www.eliteprospects.com/player/11617/thomas-hickey,2018-19,nhl,Thomas Hickey,D,DEF,0,0.0,0
Ilya Lyubushkin (D),Arizona Coyotes,41,0,4,4,0.10,13,-9,https://www.eliteprospects.com/player/123109/ilya-lyubushkin,2018-19,nhl,Ilya Lyubushkin,D,DEF,0,0.0,0
Ryan Poehling (C),Montréal Canadiens,1,3,0,3,3.00,0,3,https://www.eliteprospects.com/player/288045/ryan-poehling,2018-19,nhl,Ryan Poehling,C,FW,0,0.0,0
Nathan Bastian (RW/C),New Jersey Devils,7,3,0,3,0.43,10,0,https://www.eliteprospects.com/player/245157/nathan-bastian,2018-19,nhl,Nathan Bastian,RW/C,FW,0,0.0,0
Jonny Brodzinski (C/RW),Los Angeles Kings,13,2,1,3,0.23,2,0,https://www.eliteprospects.com/player/108294/jonny-brodzinski,2018-19,nhl,Jonny Brodzinski,C/RW,FW,0,0.0,0
Gemel Smith (C/W),totals,17,2,1,3,0.18,0,-4,https://www.eliteprospects.com/player/122937/gemel-smith,2018-19,nhl,Gemel Smith,C/W,FW,0,0.0,0
Brendan Gaunce (C/LW),Vancouver Canucks,3,1,2,3,1.00,0,3,https://www.eliteprospects.com/player/76290/brendan-gaunce,2018-19,nhl,Brendan Gaunce,C/LW,FW,0,0.0,0
Filip Zadina (RW/LW),Detroit Red Wings,9,1,2,3,0.33,0,-5,https://www.eliteprospects.com/player/236471/filip-zadina,2018-19,nhl,Filip Zadina,RW/LW,FW,0,0.0,0
Jordan Kyrou (C/RW),St. Louis Blues,16,1,2,3,0.19,4,-1,https://www.eliteprospects.com/player/269034/jordan-kyrou,2018-19,nhl,Jordan Kyrou,C/RW,FW,0,0.0,0
Nic Petan (C/W),totals,18,1,2,3,0.17,2,-5,https://www.eliteprospects.com/player/82305/nic-petan,2018-19,nhl,Nic Petan,C/W,FW,0,0.0,0
Anders Bjork (LW/RW),Boston Bruins,20,1,2,3,0.15,2,-1,https://www.eliteprospects.com/player/183809/anders-bjork,2018-19,nhl,Anders Bjork,LW/RW,FW,0,0.0,0
Clark Bishop (C),Carolina Hurricanes,20,1,2,3,0.15,6,-3,https://www.eliteprospects.com/player/191376/clark-bishop,2018-19,nhl,Clark Bishop,C,FW,0,0.0,0
Zac Rinaldo (C/W),Nashville Predators,23,1,2,3,0.13,20,1,https://www.eliteprospects.com/player/19073/zac-rinaldo,2018-19,nhl,Zac Rinaldo,C/W,FW,0,0.0,0
Juuso Välimäki (D),Calgary Flames,24,1,2,3,0.13,12,-2,https://www.eliteprospects.com/player/221525/juuso-valimaki,2018-19,nhl,Juuso Välimäki,D,DEF,0,0.0,0
Vinni Lettieri (C/RW),New York Rangers,27,1,2,3,0.11,14,-7,https://www.eliteprospects.com/player/118656/vinni-lettieri,2018-19,nhl,Vinni Lettieri,C/RW,FW,0,0.0,0
Jori Lehterä (C),Philadelphia Flyers,27,1,2,3,0.11,33,-7,https://www.eliteprospects.com/player/8042/jori-lehtera,2018-19,nhl,Jori Lehterä,C,FW,0,0.0,0
Quinn Hughes (D),Vancouver Canucks,5,0,3,3,0.60,2,0,https://www.eliteprospects.com/player/201671/quinn-hughes,2018-19,nhl,Quinn Hughes,D,DEF,0,0.0,0
Joe Gambardella (C/LW),Edmonton Oilers,15,0,3,3,0.20,2,2,https://www.eliteprospects.com/player/133839/joe-gambardella,2018-19,nhl,Joe Gambardella,C/LW,FW,0,0.0,0
Scott Wilson (C/LW),Buffalo Sabres,15,0,3,3,0.20,4,-8,https://www.eliteprospects.com/player/62534/scott-wilson,2018-19,nhl,Scott Wilson,C/LW,FW,0,0.0,0
Xavier Ouellet (D),Montréal Canadiens,19,0,3,3,0.16,13,-3,https://www.eliteprospects.com/player/45164/xavier-ouellet,2018-19,nhl,Xavier Ouellet,D,DEF,Xavier Ouellet,3.0,1
Michael McLeod (C),New Jersey Devils,21,0,3,3,0.14,13,-8,https://www.eliteprospects.com/player/240821/michael-mcleod,2018-19,nhl,Michael McLeod,C,FW,0,0.0,0
Matt Hendricks (LW/C),totals,26,0,3,3,0.12,19,-2,https://www.eliteprospects.com/player/11554/matt-hendricks,2018-19,nhl,Matt Hendricks,LW/C,FW,0,0.0,0
Kevin Gravel (D),Edmonton Oilers,36,0,3,3,0.08,4,-2,https://www.eliteprospects.com/player/35674/kevin-gravel,2018-19,nhl,Kevin Gravel,D,DEF,0,0.0,0
