player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Ryan Malone (LW),Tampa Bay Lightning,57,5,10,15,0.26,67,-7,https://www.eliteprospects.com/player/8721/ryan-malone,2013-14,nhl,Ryan Malone,LW,FW,0,0.0,0
David Savard (D),Columbus Blue Jackets,70,5,10,15,0.21,28,2,https://www.eliteprospects.com/player/32878/david-savard,2013-14,nhl,David Savard,D,DEF,0,0.0,0
Lance Bouma (LW/C),Calgary Flames,78,5,10,15,0.19,41,-4,https://www.eliteprospects.com/player/16499/lance-bouma,2013-14,nhl,Lance Bouma,LW/C,FW,Lance Bouma,1.0,1
Jay Harrison (D),Carolina Hurricanes,68,4,11,15,0.22,44,-1,https://www.eliteprospects.com/player/9522/jay-harrison,2013-14,nhl,Jay Harrison,D,DEF,0,0.0,0
John Moore (D),New York Rangers,74,4,11,15,0.20,25,7,https://www.eliteprospects.com/player/30901/john-moore,2013-14,nhl,John Moore,D,DEF,0,0.0,0
Ron Hainsey (D),Carolina Hurricanes,82,4,11,15,0.18,45,-9,https://www.eliteprospects.com/player/9037/ron-hainsey,2013-14,nhl,Ron Hainsey,D,DEF,0,0.0,0
Paul Martin (D),Pittsburgh Penguins,39,3,12,15,0.38,10,-4,https://www.eliteprospects.com/player/8778/paul-martin,2013-14,nhl,Paul Martin,D,DEF,0,0.0,0
Barret Jackman (D),St. Louis Blues,79,3,12,15,0.19,97,11,https://www.eliteprospects.com/player/9025/barret-jackman,2013-14,nhl,Barret Jackman,D,DEF,0,0.0,0
Raphael Díaz (D),totals,63,2,13,15,0.24,16,-2,https://www.eliteprospects.com/player/17892/raphael-diaz,2013-14,nhl,Raphael Díaz,D,DEF,0,0.0,0
Nikita Nikitin (D),Columbus Blue Jackets,66,2,13,15,0.23,20,9,https://www.eliteprospects.com/player/12241/nikita-nikitin,2013-14,nhl,Nikita Nikitin,D,DEF,0,0.0,0
Chris Phillips (D),Ottawa Senators,70,1,14,15,0.21,30,-12,https://www.eliteprospects.com/player/4719/chris-phillips,2013-14,nhl,Chris Phillips,D,DEF,0,0.0,0
Ville Leino (LW/RW),Buffalo Sabres,58,0,15,15,0.26,10,-16,https://www.eliteprospects.com/player/7418/ville-leino,2013-14,nhl,Ville Leino,LW/RW,FW,0,0.0,0
Anders Lee (LW),New York Islanders,22,9,5,14,0.64,14,3,https://www.eliteprospects.com/player/19068/anders-lee,2013-14,nhl,Anders Lee,LW,FW,0,0.0,0
Chris Neil (RW),Ottawa Senators,76,8,6,14,0.18,211,-10,https://www.eliteprospects.com/player/8949/chris-neil,2013-14,nhl,Chris Neil,RW,FW,0,0.0,0
Matt Martin (LW),New York Islanders,79,8,6,14,0.18,90,-11,https://www.eliteprospects.com/player/19225/matt-martin,2013-14,nhl,Matt Martin,LW,FW,0,0.0,0
Michaël Bournival (W/C),Montréal Canadiens,60,7,7,14,0.23,18,-6,https://www.eliteprospects.com/player/36719/michael-bournival,2013-14,nhl,Michaël Bournival,W/C,FW,0,0.0,0
Brandon Bollig (LW/C),Chicago Blackhawks,82,7,7,14,0.17,92,-1,https://www.eliteprospects.com/player/39199/brandon-bollig,2013-14,nhl,Brandon Bollig,LW/C,FW,0,0.0,0
Paul Ranger (D),Toronto Maple Leafs,53,6,8,14,0.26,36,-1,https://www.eliteprospects.com/player/8866/paul-ranger,2013-14,nhl,Paul Ranger,D,DEF,0,0.0,0
Marc Staal (D),New York Rangers,72,3,11,14,0.19,24,-1,https://www.eliteprospects.com/player/9183/marc-staal,2013-14,nhl,Marc Staal,D,DEF,0,0.0,0
Robyn Regehr (D),Los Angeles Kings,79,3,11,14,0.18,46,6,https://www.eliteprospects.com/player/8913/robyn-regehr,2013-14,nhl,Robyn Regehr,D,DEF,0,0.0,0
Joe Vitale (C/RW),Pittsburgh Penguins,53,1,13,14,0.26,29,-1,https://www.eliteprospects.com/player/15069/joe-vitale,2013-14,nhl,Joe Vitale,C/RW,FW,0,0.0,0
Josh Gorges (D),Montréal Canadiens,66,1,13,14,0.21,12,6,https://www.eliteprospects.com/player/9164/josh-gorges,2013-14,nhl,Josh Gorges,D,DEF,0,0.0,0
Nicklas Grossmann (D),Philadelphia Flyers,78,1,13,14,0.18,55,-6,https://www.eliteprospects.com/player/2439/nicklas-grossmann,2013-14,nhl,Nicklas Grossmann,D,DEF,0,0.0,0
Manny Malhotra (C),Carolina Hurricanes,69,7,6,13,0.19,18,0,https://www.eliteprospects.com/player/5528/manny-malhotra,2013-14,nhl,Manny Malhotra,C,FW,0,0.0,0
Brandon Prust (LW/RW),Montréal Canadiens,52,6,7,13,0.25,121,-1,https://www.eliteprospects.com/player/8920/brandon-prust,2013-14,nhl,Brandon Prust,LW/RW,FW,0,0.0,0
Brian Flynn (C/W),Buffalo Sabres,79,6,7,13,0.16,14,-10,https://www.eliteprospects.com/player/33228/brian-flynn,2013-14,nhl,Brian Flynn,C/W,FW,0,0.0,0
Cody McLeod (LW),Colorado Avalanche,71,5,8,13,0.18,122,2,https://www.eliteprospects.com/player/10411/cody-mcleod,2013-14,nhl,Cody McLeod,LW,FW,0,0.0,0
Tanner Glass (LW),Pittsburgh Penguins,67,4,9,13,0.19,90,-8,https://www.eliteprospects.com/player/14085/tanner-glass,2013-14,nhl,Tanner Glass,LW,FW,0,0.0,0
Roman Polák (D),St. Louis Blues,72,4,9,13,0.18,71,3,https://www.eliteprospects.com/player/9621/roman-polak,2013-14,nhl,Roman Polák,D,DEF,0,0.0,0
Kyle Quincey (D),Detroit Red Wings,82,4,9,13,0.16,88,-5,https://www.eliteprospects.com/player/10366/kyle-quincey,2013-14,nhl,Kyle Quincey,D,DEF,0,0.0,0
Richard Pánik (RW/LW),Tampa Bay Lightning,50,3,10,13,0.26,21,-9,https://www.eliteprospects.com/player/11849/richard-panik,2013-14,nhl,Richard Pánik,RW/LW,FW,0,0.0,0
Mark Stuart (D),Winnipeg Jets,69,2,11,13,0.19,101,11,https://www.eliteprospects.com/player/9401/mark-stuart,2013-14,nhl,Mark Stuart,D,DEF,0,0.0,0
Brooks Orpik (D),Pittsburgh Penguins,72,2,11,13,0.18,46,-3,https://www.eliteprospects.com/player/8939/brooks-orpik,2013-14,nhl,Brooks Orpik,D,DEF,0,0.0,0
Mike Weaver (D),totals,72,1,12,13,0.18,31,0,https://www.eliteprospects.com/player/8814/mike-weaver,2013-14,nhl,Mike Weaver,D,DEF,Mike Weaver,2.0,1
Mike Weaver (D),totals,72,1,12,13,0.18,31,0,https://www.eliteprospects.com/player/8814/mike-weaver,2013-14,nhl,Mike Weaver,D,DEF,Mike Weaver,4.0,1
Anton Strålman (D),New York Rangers,81,1,12,13,0.16,26,9,https://www.eliteprospects.com/player/4152/anton-stralman,2013-14,nhl,Anton Strålman,D,DEF,0,0.0,0
Dave Bolland (C/RW),Toronto Maple Leafs,23,8,4,12,0.52,24,-1,https://www.eliteprospects.com/player/9193/dave-bolland,2013-14,nhl,Dave Bolland,C/RW,FW,0,0.0,0
Colton Sceviour (C/W),Dallas Stars,26,8,4,12,0.46,4,-3,https://www.eliteprospects.com/player/12557/colton-sceviour,2013-14,nhl,Colton Sceviour,C/W,FW,0,0.0,0
Magnus Pääjärvi (LW/RW),St. Louis Blues,55,6,6,12,0.22,6,-6,https://www.eliteprospects.com/player/6014/magnus-paajarvi,2013-14,nhl,Magnus Pääjärvi,LW/RW,FW,0,0.0,0
Deryk Engelland (D),Pittsburgh Penguins,56,6,6,12,0.21,58,-6,https://www.eliteprospects.com/player/13406/deryk-engelland,2013-14,nhl,Deryk Engelland,D,DEF,0,0.0,0
Matt D'Agostini (RW/LW),totals,57,5,7,12,0.21,26,-15,https://www.eliteprospects.com/player/11721/matt-d-agostini,2013-14,nhl,Matt D'Agostini,RW/LW,FW,0,0.0,0
Jeff Halpern (C),Phoenix Coyotes,69,5,7,12,0.17,24,-8,https://www.eliteprospects.com/player/8776/jeff-halpern,2013-14,nhl,Jeff Halpern,C,FW,0,0.0,0
Tomas Kopecky (W/C),Florida Panthers,49,4,8,12,0.24,18,0,https://www.eliteprospects.com/player/9642/tomas-kopecky,2013-14,nhl,Tomas Kopecky,W/C,FW,0,0.0,0
Drayson Bowman (W/C),Carolina Hurricanes,70,4,8,12,0.17,16,-2,https://www.eliteprospects.com/player/12521/drayson-bowman,2013-14,nhl,Drayson Bowman,W/C,FW,0,0.0,0
Luke Schenn (D),Philadelphia Flyers,79,4,8,12,0.15,58,0,https://www.eliteprospects.com/player/11400/luke-schenn,2013-14,nhl,Luke Schenn,D,DEF,0,0.0,0
Philip Larsen (D),Edmonton Oilers,30,3,9,12,0.40,8,-4,https://www.eliteprospects.com/player/6006/philip-larsen,2013-14,nhl,Philip Larsen,D,DEF,0,0.0,0
Dylan Olsen (D),Florida Panthers,44,3,9,12,0.27,8,-3,https://www.eliteprospects.com/player/19294/dylan-olsen,2013-14,nhl,Dylan Olsen,D,DEF,0,0.0,0
Scott Hannan (D),San Jose Sharks,56,3,9,12,0.21,55,1,https://www.eliteprospects.com/player/9041/scott-hannan,2013-14,nhl,Scott Hannan,D,DEF,Scott Hannan,5.0,1
Steve Bernier (RW),New Jersey Devils,78,3,9,12,0.15,33,-15,https://www.eliteprospects.com/player/9080/steve-bernier,2013-14,nhl,Steve Bernier,RW,FW,0,0.0,0
Grant Clitsome (D),Winnipeg Jets,32,2,10,12,0.38,18,-5,https://www.eliteprospects.com/player/15053/grant-clitsome,2013-14,nhl,Grant Clitsome,D,DEF,0,0.0,0
Scott Gomez (C),Florida Panthers,46,2,10,12,0.26,24,-11,https://www.eliteprospects.com/player/9050/scott-gomez,2013-14,nhl,Scott Gomez,C,FW,0,0.0,0
Ryan Murphy (D),Carolina Hurricanes,48,2,10,12,0.25,10,-9,https://www.eliteprospects.com/player/44666/ryan-murphy,2013-14,nhl,Ryan Murphy,D,DEF,0,0.0,0
Travis Moen (LW/RW),Montréal Canadiens,65,2,10,12,0.18,49,2,https://www.eliteprospects.com/player/8535/travis-moen,2013-14,nhl,Travis Moen,LW/RW,FW,0,0.0,0
Willie Mitchell (D),Los Angeles Kings,76,1,11,12,0.16,58,14,https://www.eliteprospects.com/player/8548/willie-mitchell,2013-14,nhl,Willie Mitchell,D,DEF,0,0.0,0
Emerson Etem (RW/LW),Anaheim Ducks,29,7,4,11,0.38,4,3,https://www.eliteprospects.com/player/20718/emerson-etem,2013-14,nhl,Emerson Etem,RW/LW,FW,0,0.0,0
Peter Holland (C),totals,43,6,5,11,0.26,18,0,https://www.eliteprospects.com/player/24654/peter-holland,2013-14,nhl,Peter Holland,C,FW,0,0.0,0
Trevor Lewis (C/RW),Los Angeles Kings,73,6,5,11,0.15,6,-1,https://www.eliteprospects.com/player/10461/trevor-lewis,2013-14,nhl,Trevor Lewis,C/RW,FW,0,0.0,0
Patrick Bordeleau (LW),Colorado Avalanche,82,6,5,11,0.13,115,-1,https://www.eliteprospects.com/player/12141/patrick-bordeleau,2013-14,nhl,Patrick Bordeleau,LW,FW,0,0.0,0
Jeremy Morin (RW/LW),Chicago Blackhawks,24,5,6,11,0.46,32,5,https://www.eliteprospects.com/player/17507/jeremy-morin,2013-14,nhl,Jeremy Morin,RW/LW,FW,0,0.0,0
David Clarkson (RW),Toronto Maple Leafs,60,5,6,11,0.18,93,-14,https://www.eliteprospects.com/player/11018/david-clarkson,2013-14,nhl,David Clarkson,RW,FW,0,0.0,0
Craig Adams (RW),Pittsburgh Penguins,82,5,6,11,0.13,46,-16,https://www.eliteprospects.com/player/8756/craig-adams,2013-14,nhl,Craig Adams,RW,FW,0,0.0,0
Alex Tanguay (LW),Colorado Avalanche,16,4,7,11,0.69,4,7,https://www.eliteprospects.com/player/8779/alex-tanguay,2013-14,nhl,Alex Tanguay,LW,FW,Alex Tanguay,2.0,1
Michael Kostka (D),totals,28,4,7,11,0.39,8,10,https://www.eliteprospects.com/player/24186/michael-kostka,2013-14,nhl,Michael Kostka,D,DEF,0,0.0,0
Peter Regin (C),totals,61,4,7,11,0.18,20,-5,https://www.eliteprospects.com/player/4104/peter-regin,2013-14,nhl,Peter Regin,C,FW,0,0.0,0
Stephen Gionta (C/RW),New Jersey Devils,66,4,7,11,0.17,18,-8,https://www.eliteprospects.com/player/9397/stephen-gionta,2013-14,nhl,Stephen Gionta,C/RW,FW,0,0.0,0
Mark Fayne (D),New Jersey Devils,72,4,7,11,0.15,30,-5,https://www.eliteprospects.com/player/18011/mark-fayne,2013-14,nhl,Mark Fayne,D,DEF,0,0.0,0
Lubomir Visnovsky (D),New York Islanders,24,3,8,11,0.46,10,-1,https://www.eliteprospects.com/player/8592/lubomir-visnovsky,2013-14,nhl,Lubomir Visnovsky,D,DEF,0,0.0,0
Ian Cole (D),St. Louis Blues,46,3,8,11,0.24,31,15,https://www.eliteprospects.com/player/11456/ian-cole,2013-14,nhl,Ian Cole,D,DEF,0,0.0,0
Dmitri Orlov (D),Washington Capitals,54,3,8,11,0.20,19,-1,https://www.eliteprospects.com/player/17758/dmitri-orlov,2013-14,nhl,Dmitri Orlov,D,DEF,0,0.0,0
Zach Bogosian (D),Winnipeg Jets,55,3,8,11,0.20,48,3,https://www.eliteprospects.com/player/14440/zach-bogosian,2013-14,nhl,Zach Bogosian,D,DEF,0,0.0,0
Brad Stuart (D),San Jose Sharks,61,3,8,11,0.18,35,4,https://www.eliteprospects.com/player/3669/brad-stuart,2013-14,nhl,Brad Stuart,D,DEF,0,0.0,0
Sven Bärtschi (LW),Calgary Flames,26,2,9,11,0.42,6,-4,https://www.eliteprospects.com/player/33591/sven-bartschi,2013-14,nhl,Sven Bärtschi,LW,FW,0,0.0,0
Jon Merrill (D),New Jersey Devils,52,2,9,11,0.21,12,-3,https://www.eliteprospects.com/player/20712/jon-merrill,2013-14,nhl,Jon Merrill,D,DEF,0,0.0,0
Corey Tropp (RW),totals,53,2,9,11,0.21,37,3,https://www.eliteprospects.com/player/12187/corey-tropp,2013-14,nhl,Corey Tropp,RW,FW,0,0.0,0
Chris Thorburn (RW),Winnipeg Jets,55,2,9,11,0.20,65,0,https://www.eliteprospects.com/player/8855/chris-thorburn,2013-14,nhl,Chris Thorburn,RW,FW,0,0.0,0
Eric Gryba (D),Ottawa Senators,57,2,9,11,0.19,64,9,https://www.eliteprospects.com/player/12268/eric-gryba,2013-14,nhl,Eric Gryba,D,DEF,0,0.0,0
Jonathan Ericsson (D),Detroit Red Wings,48,1,10,11,0.23,34,2,https://www.eliteprospects.com/player/1346/jonathan-ericsson,2013-14,nhl,Jonathan Ericsson,D,DEF,0,0.0,0
Ryan Spooner (C/LW),Boston Bruins,23,0,11,11,0.48,6,0,https://www.eliteprospects.com/player/23117/ryan-spooner,2013-14,nhl,Ryan Spooner,C/LW,FW,0,0.0,0
Ryan Carter (C),New Jersey Devils,62,7,3,10,0.16,35,-6,https://www.eliteprospects.com/player/11746/ryan-carter,2013-14,nhl,Ryan Carter,C,FW,0,0.0,0
Yannick Weber (D),Vancouver Canucks,49,6,4,10,0.20,16,-7,https://www.eliteprospects.com/player/10615/yannick-weber,2013-14,nhl,Yannick Weber,D,DEF,0,0.0,0
Jordan Nolan (C/LW),Los Angeles Kings,64,6,4,10,0.16,54,-1,https://www.eliteprospects.com/player/23805/jordan-nolan,2013-14,nhl,Jordan Nolan,C/LW,FW,0,0.0,0
Stéphane Robidas (D),totals,38,5,5,10,0.26,20,10,https://www.eliteprospects.com/player/8731/stephane-robidas,2013-14,nhl,Stéphane Robidas,D,DEF,0,0.0,0
Matt Halischuk (RW),Winnipeg Jets,46,5,5,10,0.22,6,-3,https://www.eliteprospects.com/player/12560/matt-halischuk,2013-14,nhl,Matt Halischuk,RW,FW,0,0.0,0
Mark Barberio (D),Tampa Bay Lightning,49,5,5,10,0.20,28,10,https://www.eliteprospects.com/player/19148/mark-barberio,2013-14,nhl,Mark Barberio,D,DEF,0,0.0,0
Jay McClement (C/D),Toronto Maple Leafs,81,4,6,10,0.12,32,-8,https://www.eliteprospects.com/player/9517/jay-mcclement,2013-14,nhl,Jay McClement,C/D,DEF,0,0.0,0
Joe Corvo (D),Ottawa Senators,25,3,7,10,0.40,10,-7,https://www.eliteprospects.com/player/9122/joe-corvo,2013-14,nhl,Joe Corvo,D,DEF,0,0.0,0
Troy Bodie (RW/LW),Toronto Maple Leafs,47,3,7,10,0.21,26,6,https://www.eliteprospects.com/player/11723/troy-bodie,2013-14,nhl,Troy Bodie,RW/LW,FW,0,0.0,0
B.J. Crombeen (RW),Tampa Bay Lightning,55,3,7,10,0.18,79,-2,https://www.eliteprospects.com/player/9149/b.j.-crombeen,2013-14,nhl,B.J. Crombeen,RW,FW,0,0.0,0
Tom Wilson (RW),Washington Capitals,82,3,7,10,0.12,151,1,https://www.eliteprospects.com/player/98663/tom-wilson,2013-14,nhl,Tom Wilson,RW,FW,Tom Wilson,2.0,1
Devante Smith-Pelly (RW),Anaheim Ducks,19,2,8,10,0.53,2,5,https://www.eliteprospects.com/player/32728/devante-smith-pelly,2013-14,nhl,Devante Smith-Pelly,RW,FW,0,0.0,0
Erik Gustafsson (D),Philadelphia Flyers,31,2,8,10,0.32,6,7,https://www.eliteprospects.com/player/5545/erik-gustafsson,2013-14,nhl,Erik Gustafsson,D,DEF,0,0.0,0
Steve Oleksy (D),Washington Capitals,33,2,8,10,0.30,53,7,https://www.eliteprospects.com/player/33848/steve-oleksy,2013-14,nhl,Steve Oleksy,D,DEF,0,0.0,0
Zbynek Michalek (D),Phoenix Coyotes,59,2,8,10,0.17,24,6,https://www.eliteprospects.com/player/8588/zbynek-michalek,2013-14,nhl,Zbynek Michalek,D,DEF,0,0.0,0
Torrey Mitchell (C/RW),totals,67,2,8,10,0.15,25,-3,https://www.eliteprospects.com/player/11438/torrey-mitchell,2013-14,nhl,Torrey Mitchell,C/RW,FW,0,0.0,0
Dennis Seidenberg (D),Boston Bruins,34,1,9,10,0.29,10,11,https://www.eliteprospects.com/player/8590/dennis-seidenberg,2013-14,nhl,Dennis Seidenberg,D,DEF,0,0.0,0
Cory Sarich (D),Colorado Avalanche,54,1,9,10,0.19,38,7,https://www.eliteprospects.com/player/8867/cory-sarich,2013-14,nhl,Cory Sarich,D,DEF,0,0.0,0
Robert Bortuzzo (D),Pittsburgh Penguins,54,0,10,10,0.19,74,-3,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2013-14,nhl,Robert Bortuzzo,D,DEF,0,0.0,0
Bryan Allen (D),Anaheim Ducks,68,0,10,10,0.15,75,20,https://www.eliteprospects.com/player/8767/bryan-allen,2013-14,nhl,Bryan Allen,D,DEF,0,0.0,0
Jayson Megna (C),Pittsburgh Penguins,36,5,4,9,0.25,6,1,https://www.eliteprospects.com/player/46027/jayson-megna,2013-14,nhl,Jayson Megna,C,FW,0,0.0,0
Tom Sestito (LW),Vancouver Canucks,77,5,4,9,0.12,213,-14,https://www.eliteprospects.com/player/12269/tom-sestito,2013-14,nhl,Tom Sestito,LW,FW,0,0.0,0
Trevor Smith (C/LW),Toronto Maple Leafs,28,4,5,9,0.32,4,-3,https://www.eliteprospects.com/player/11437/trevor-smith,2013-14,nhl,Trevor Smith,C/LW,FW,Trevor Smith,3.0,1
Pierre-Marc Bouchard (C),New York Islanders,28,4,5,9,0.32,12,-9,https://www.eliteprospects.com/player/9086/pierre-marc-bouchard,2013-14,nhl,Pierre-Marc Bouchard,C,FW,0,0.0,0
Radek Dvorak (RW),Carolina Hurricanes,60,4,5,9,0.15,41,3,https://www.eliteprospects.com/player/8599/radek-dvorak,2013-14,nhl,Radek Dvorak,RW,FW,0,0.0,0
Jay Beagle (C/RW),Washington Capitals,62,4,5,9,0.15,28,-9,https://www.eliteprospects.com/player/14825/jay-beagle,2013-14,nhl,Jay Beagle,C/RW,FW,0,0.0,0
Adam Hall (RW),Philadelphia Flyers,80,4,5,9,0.11,23,-15,https://www.eliteprospects.com/player/8724/adam-hall,2013-14,nhl,Adam Hall,RW,FW,0,0.0,0
Yevgeni Kuznetsov (C),Washington Capitals,17,3,6,9,0.53,6,-2,https://www.eliteprospects.com/player/34777/yevgeni-kuznetsov,2013-14,nhl,Yevgeni Kuznetsov,C,FW,0,0.0,0
Brian Strait (D),New York Islanders,47,3,6,9,0.19,14,-14,https://www.eliteprospects.com/player/9313/brian-strait,2013-14,nhl,Brian Strait,D,DEF,0,0.0,0
Cody Ceci (D),Ottawa Senators,49,3,6,9,0.18,14,-5,https://www.eliteprospects.com/player/45584/cody-ceci,2013-14,nhl,Cody Ceci,D,DEF,0,0.0,0
Erik Gudbranson (D),Florida Panthers,65,3,6,9,0.14,114,-7,https://www.eliteprospects.com/player/31282/erik-gudbranson,2013-14,nhl,Erik Gudbranson,D,DEF,0,0.0,0
Calle Järnkrok (C/W),Nashville Predators,12,2,7,9,0.75,4,7,https://www.eliteprospects.com/player/6020/calle-jarnkrok,2013-14,nhl,Calle Järnkrok,C/W,FW,0,0.0,0
John-Michael Liles (D),totals,41,2,7,9,0.22,8,5,https://www.eliteprospects.com/player/8734/john-michael-liles,2013-14,nhl,John-Michael Liles,D,DEF,0,0.0,0
Keith Ballard (D),Minnesota Wild,45,2,7,9,0.20,37,-7,https://www.eliteprospects.com/player/9072/keith-ballard,2013-14,nhl,Keith Ballard,D,DEF,Keith Ballard,56.0,1
Kevin Klein (D),totals,77,2,7,9,0.12,21,-7,https://www.eliteprospects.com/player/9507/kevin-klein,2013-14,nhl,Kevin Klein,D,DEF,0,0.0,0
David Schlemko (D),Phoenix Coyotes,48,1,8,9,0.19,18,2,https://www.eliteprospects.com/player/11665/david-schlemko,2013-14,nhl,David Schlemko,D,DEF,0,0.0,0
Mattias Ekholm (D),Nashville Predators,62,1,8,9,0.15,10,-8,https://www.eliteprospects.com/player/8373/mattias-ekholm,2013-14,nhl,Mattias Ekholm,D,DEF,0,0.0,0
Nate Guenin (D),Colorado Avalanche,68,1,8,9,0.13,46,3,https://www.eliteprospects.com/player/10810/nate-guenin,2013-14,nhl,Nate Guenin,D,DEF,0,0.0,0
Mike Weber (D),Buffalo Sabres,68,1,8,9,0.13,73,-29,https://www.eliteprospects.com/player/11231/mike-weber,2013-14,nhl,Mike Weber,D,DEF,0,0.0,0
Vincent Trocheck (C),Florida Panthers,20,5,3,8,0.40,6,-11,https://www.eliteprospects.com/player/45560/vincent-trocheck,2013-14,nhl,Vincent Trocheck,C,FW,0,0.0,0
Shawn Thornton (RW),Boston Bruins,64,5,3,8,0.13,74,3,https://www.eliteprospects.com/player/11339/shawn-thornton,2013-14,nhl,Shawn Thornton,RW,FW,0,0.0,0
Mark Stone (RW),Ottawa Senators,19,4,4,8,0.42,4,5,https://www.eliteprospects.com/player/32806/mark-stone,2013-14,nhl,Mark Stone,RW,FW,0,0.0,0
Derek Dorsett (RW),New York Rangers,51,4,4,8,0.16,128,-1,https://www.eliteprospects.com/player/11666/derek-dorsett,2013-14,nhl,Derek Dorsett,RW,FW,0,0.0,0
Daniel Cleary (RW/LW),Detroit Red Wings,52,4,4,8,0.15,31,-11,https://www.eliteprospects.com/player/4376/daniel-cleary,2013-14,nhl,Daniel Cleary,RW/LW,FW,0,0.0,0
Brian McGrattan (RW),Calgary Flames,76,4,4,8,0.11,100,-4,https://www.eliteprospects.com/player/8976/brian-mcgrattan,2013-14,nhl,Brian McGrattan,RW,FW,0,0.0,0
Kyle Clifford (LW),Los Angeles Kings,71,3,5,8,0.11,81,6,https://www.eliteprospects.com/player/15480/kyle-clifford,2013-14,nhl,Kyle Clifford,LW,FW,0,0.0,0
Tim Kennedy (C/LW),Phoenix Coyotes,37,2,6,8,0.22,4,0,https://www.eliteprospects.com/player/11412/tim-kennedy,2013-14,nhl,Tim Kennedy,C/LW,FW,0,0.0,0
Paul Bissonnette (LW/D),Phoenix Coyotes,39,2,6,8,0.21,53,6,https://www.eliteprospects.com/player/9473/paul-bissonnette,2013-14,nhl,Paul Bissonnette,LW/D,DEF,0,0.0,0
Nate Prosser (D),Minnesota Wild,53,2,6,8,0.15,58,2,https://www.eliteprospects.com/player/38197/nate-prosser,2013-14,nhl,Nate Prosser,D,DEF,0,0.0,0
Ryan Reaves (RW),St. Louis Blues,63,2,6,8,0.13,126,-1,https://www.eliteprospects.com/player/14003/ryan-reaves,2013-14,nhl,Ryan Reaves,RW,FW,0,0.0,0
Henrik Tallinder (D),Buffalo Sabres,64,2,6,8,0.13,34,-21,https://www.eliteprospects.com/player/1955/henrik-tallinder,2013-14,nhl,Henrik Tallinder,D,DEF,0,0.0,0
Brett Bellemore (D),Carolina Hurricanes,64,2,6,8,0.13,45,-1,https://www.eliteprospects.com/player/14729/brett-bellemore,2013-14,nhl,Brett Bellemore,D,DEF,0,0.0,0
Ladislav Smid (D),totals,73,2,6,8,0.11,78,-10,https://www.eliteprospects.com/player/9225/ladislav-smid,2013-14,nhl,Ladislav Smid,D,DEF,0,0.0,0
Connor Murphy (D),Phoenix Coyotes,30,1,7,8,0.27,10,5,https://www.eliteprospects.com/player/45417/connor-murphy,2013-14,nhl,Connor Murphy,D,DEF,0,0.0,0
Kevin Connauton (D),Dallas Stars,36,1,7,8,0.22,16,-6,https://www.eliteprospects.com/player/38032/kevin-connauton,2013-14,nhl,Kevin Connauton,D,DEF,0,0.0,0
Michal Rozsíval (D),Chicago Blackhawks,42,1,7,8,0.19,32,7,https://www.eliteprospects.com/player/8687/michal-rozsival,2013-14,nhl,Michal Rozsíval,D,DEF,0,0.0,0
Andrej Sustr (D),Tampa Bay Lightning,43,1,7,8,0.19,16,3,https://www.eliteprospects.com/player/44405/andrej-sustr,2013-14,nhl,Andrej Sustr,D,DEF,0,0.0,0
Anton Volchenkov (D),New Jersey Devils,56,0,8,8,0.14,20,3,https://www.eliteprospects.com/player/8660/anton-volchenkov,2013-14,nhl,Anton Volchenkov,D,DEF,0,0.0,0
Drew Shore (C),Florida Panthers,24,5,2,7,0.29,8,-1,https://www.eliteprospects.com/player/31263/drew-shore,2013-14,nhl,Drew Shore,C,FW,0,0.0,0
Matt Hendricks (LW/C),totals,77,5,2,7,0.09,112,-11,https://www.eliteprospects.com/player/11554/matt-hendricks,2013-14,nhl,Matt Hendricks,LW/C,FW,0,0.0,0
Kevin Westgarth (RW),totals,48,4,3,7,0.15,68,-4,https://www.eliteprospects.com/player/14333/kevin-westgarth,2013-14,nhl,Kevin Westgarth,RW,FW,0,0.0,0
Zac Dalpe (C/RW),Vancouver Canucks,55,4,3,7,0.13,6,-7,https://www.eliteprospects.com/player/18240/zac-dalpe,2013-14,nhl,Zac Dalpe,C/RW,FW,0,0.0,0
Beau Bennett (RW/LW),Pittsburgh Penguins,21,3,4,7,0.33,0,-2,https://www.eliteprospects.com/player/46980/beau-bennett,2013-14,nhl,Beau Bennett,RW/LW,FW,0,0.0,0
Tanner Pearson (LW),Los Angeles Kings,25,3,4,7,0.28,8,2,https://www.eliteprospects.com/player/75951/tanner-pearson,2013-14,nhl,Tanner Pearson,LW,FW,0,0.0,0
Tom Pyatt (C),Tampa Bay Lightning,27,3,4,7,0.26,4,-2,https://www.eliteprospects.com/player/9199/tom-pyatt,2013-14,nhl,Tom Pyatt,C,FW,0,0.0,0
Eric O'Dell (C),Winnipeg Jets,30,3,4,7,0.23,10,-2,https://www.eliteprospects.com/player/17515/eric-o-dell,2013-14,nhl,Eric O'Dell,C,FW,0,0.0,0
Rich Clune (LW),Nashville Predators,58,3,4,7,0.12,166,-7,https://www.eliteprospects.com/player/9364/rich-clune,2013-14,nhl,Rich Clune,LW,FW,0,0.0,0
Reid Boucher (RW/LW),New Jersey Devils,23,2,5,7,0.30,4,2,https://www.eliteprospects.com/player/38620/reid-boucher,2013-14,nhl,Reid Boucher,RW/LW,FW,0,0.0,0
