player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Zach Hyman (W/C),Toronto Maple Leafs,16,4,2,6,0.38,18,0,https://www.eliteprospects.com/player/75045/zach-hyman,2015-16,nhl,Zach Hyman,W/C,FW,0,0.0,0
Colton Sissons (C/RW),Nashville Predators,34,4,2,6,0.18,12,5,https://www.eliteprospects.com/player/48393/colton-sissons,2015-16,nhl,Colton Sissons,C/RW,FW,0,0.0,0
Chris Wagner (RW/C),totals,43,4,2,6,0.14,28,-2,https://www.eliteprospects.com/player/39429/chris-wagner,2015-16,nhl,Chris Wagner,RW/C,FW,0,0.0,0
Tomas Jurco (LW/RW),Detroit Red Wings,44,4,2,6,0.14,16,-6,https://www.eliteprospects.com/player/34751/tomas-jurco,2015-16,nhl,Tomas Jurco,LW/RW,FW,0,0.0,0
Steve Downie (RW),Arizona Coyotes,26,3,3,6,0.23,53,1,https://www.eliteprospects.com/player/9186/steve-downie,2015-16,nhl,Steve Downie,RW,FW,0,0.0,0
Nate Thompson (C),Anaheim Ducks,49,3,3,6,0.12,47,-1,https://www.eliteprospects.com/player/10261/nate-thompson,2015-16,nhl,Nate Thompson,C,FW,0,0.0,0
Viktor Tikhonov (LW/C),totals,50,3,3,6,0.12,20,-10,https://www.eliteprospects.com/player/15235/viktor-tikhonov,2015-16,nhl,Viktor Tikhonov,LW/C,FW,0,0.0,0
Stefan Elliott (D),totals,21,2,4,6,0.29,4,-3,https://www.eliteprospects.com/player/15735/stefan-elliott,2015-16,nhl,Stefan Elliott,D,DEF,0,0.0,0
Ben Smith (RW/C),totals,22,2,4,6,0.27,0,2,https://www.eliteprospects.com/player/15068/ben-smith,2015-16,nhl,Ben Smith,RW/C,FW,0,0.0,0
Nic Petan (C/W),Winnipeg Jets,26,2,4,6,0.23,10,2,https://www.eliteprospects.com/player/82305/nic-petan,2015-16,nhl,Nic Petan,C/W,FW,0,0.0,0
Zach Redmond (D),Colorado Avalanche,37,2,4,6,0.16,10,5,https://www.eliteprospects.com/player/12189/zach-redmond,2015-16,nhl,Zach Redmond,D,DEF,0,0.0,0
Brad Malone (C/LW),Carolina Hurricanes,57,2,4,6,0.11,75,-11,https://www.eliteprospects.com/player/12188/brad-malone,2015-16,nhl,Brad Malone,C/LW,FW,0,0.0,0
Paul Gaustad (C),Nashville Predators,63,2,4,6,0.10,46,-4,https://www.eliteprospects.com/player/8808/paul-gaustad,2015-16,nhl,Paul Gaustad,C,FW,0,0.0,0
Connor Brown (RW),Toronto Maple Leafs,7,1,5,6,0.86,0,-2,https://www.eliteprospects.com/player/97341/connor-brown,2015-16,nhl,Connor Brown,RW,FW,0,0.0,0
Steve Bernier (RW),New York Islanders,24,1,5,6,0.25,9,3,https://www.eliteprospects.com/player/9080/steve-bernier,2015-16,nhl,Steve Bernier,RW,FW,0,0.0,0
Anthony Bitetto (D),Nashville Predators,28,1,5,6,0.21,19,0,https://www.eliteprospects.com/player/37758/anthony-bitetto,2015-16,nhl,Anthony Bitetto,D,DEF,0,0.0,0
Jiri Sekac (LW),totals,39,1,5,6,0.15,16,-5,https://www.eliteprospects.com/player/41014/jiri-sekac,2015-16,nhl,Jiri Sekac,LW,FW,0,0.0,0
Frank Corrado (D),Toronto Maple Leafs,39,1,5,6,0.15,26,-12,https://www.eliteprospects.com/player/45547/frank-corrado,2015-16,nhl,Frank Corrado,D,DEF,0,0.0,0
Éric Gélinas (D),totals,40,1,5,6,0.15,16,-6,https://www.eliteprospects.com/player/37536/eric-gelinas,2015-16,nhl,Éric Gélinas,D,DEF,0,0.0,0
Clayton Stoner (D),Anaheim Ducks,50,1,5,6,0.12,67,4,https://www.eliteprospects.com/player/11361/clayton-stoner,2015-16,nhl,Clayton Stoner,D,DEF,0,0.0,0
Brian Strait (D),New York Islanders,52,1,5,6,0.12,31,1,https://www.eliteprospects.com/player/9313/brian-strait,2015-16,nhl,Brian Strait,D,DEF,0,0.0,0
Eric Gryba (D),Edmonton Oilers,53,1,5,6,0.11,75,0,https://www.eliteprospects.com/player/12268/eric-gryba,2015-16,nhl,Eric Gryba,D,DEF,0,0.0,0
Taylor Chorney (D),Washington Capitals,55,1,5,6,0.11,21,8,https://www.eliteprospects.com/player/9204/taylor-chorney,2015-16,nhl,Taylor Chorney,D,DEF,0,0.0,0
Joel Hanley (D),Montréal Canadiens,10,0,6,6,0.60,0,0,https://www.eliteprospects.com/player/33730/joel-hanley,2015-16,nhl,Joel Hanley,D,DEF,0,0.0,0
Josh Leivo (LW/RW),Toronto Maple Leafs,12,5,0,5,0.42,6,2,https://www.eliteprospects.com/player/88692/josh-leivo,2015-16,nhl,Josh Leivo,LW/RW,FW,0,0.0,0
Mason Raymond (LW/RW),Calgary Flames,29,4,1,5,0.17,8,-3,https://www.eliteprospects.com/player/11354/mason-raymond,2015-16,nhl,Mason Raymond,LW/RW,FW,0,0.0,0
Brandon Mashinter (LW),Chicago Blackhawks,41,4,1,5,0.12,23,-7,https://www.eliteprospects.com/player/18619/brandon-mashinter,2015-16,nhl,Brandon Mashinter,LW,FW,0,0.0,0
Rocco Grimaldi (W/C),Florida Panthers,20,3,2,5,0.25,2,-4,https://www.eliteprospects.com/player/38622/rocco-grimaldi,2015-16,nhl,Rocco Grimaldi,W/C,FW,0,0.0,0
Mike Blunden (RW),Tampa Bay Lightning,20,3,2,5,0.25,34,3,https://www.eliteprospects.com/player/9195/mike-blunden,2015-16,nhl,Mike Blunden,RW,FW,0,0.0,0
Nikita Soshnikov (LW/RW),Toronto Maple Leafs,11,2,3,5,0.45,6,-4,https://www.eliteprospects.com/player/94676/nikita-soshnikov,2015-16,nhl,Nikita Soshnikov,LW/RW,FW,0,0.0,0
Nick Paul (LW/C),Ottawa Senators,24,2,3,5,0.21,6,-3,https://www.eliteprospects.com/player/149617/nick-paul,2015-16,nhl,Nick Paul,LW/C,FW,0,0.0,0
Jakub Nakládal (D),Calgary Flames,27,2,3,5,0.19,6,-5,https://www.eliteprospects.com/player/22769/jakub-nakladal,2015-16,nhl,Jakub Nakládal,D,DEF,0,0.0,0
Mike Richards (C),Washington Capitals,39,2,3,5,0.13,8,-2,https://www.eliteprospects.com/player/8816/mike-richards,2015-16,nhl,Mike Richards,C,FW,0,0.0,0
Joonas Kemppainen (C),Boston Bruins,44,2,3,5,0.11,4,-6,https://www.eliteprospects.com/player/7957/joonas-kemppainen,2015-16,nhl,Joonas Kemppainen,C,FW,0,0.0,0
Byron Froese (C),Toronto Maple Leafs,56,2,3,5,0.09,16,-11,https://www.eliteprospects.com/player/31081/byron-froese,2015-16,nhl,Byron Froese,C,FW,0,0.0,0
Mike Brown (RW),totals,58,2,3,5,0.09,90,-5,https://www.eliteprospects.com/player/9412/mike-brown,2015-16,nhl,Mike Brown,RW,FW,0,0.0,0
Darren Dietz (D),Montréal Canadiens,13,1,4,5,0.38,13,-1,https://www.eliteprospects.com/player/52798/darren-dietz,2015-16,nhl,Darren Dietz,D,DEF,0,0.0,0
Connor Brickley (C/W),Florida Panthers,23,1,4,5,0.22,14,1,https://www.eliteprospects.com/player/45687/connor-brickley,2015-16,nhl,Connor Brickley,C/W,FW,0,0.0,0
Dave Bolland (C/RW),Florida Panthers,25,1,4,5,0.20,16,-2,https://www.eliteprospects.com/player/9193/dave-bolland,2015-16,nhl,Dave Bolland,C/RW,FW,0,0.0,0
Anthony Peluso (RW),Winnipeg Jets,35,1,4,5,0.14,44,4,https://www.eliteprospects.com/player/15038/anthony-peluso,2015-16,nhl,Anthony Peluso,RW,FW,0,0.0,0
Carlo Colaiacovo (D),Buffalo Sabres,36,1,4,5,0.14,10,-11,https://www.eliteprospects.com/player/9117/carlo-colaiacovo,2015-16,nhl,Carlo Colaiacovo,D,DEF,0,0.0,0
Mike Weber (D),totals,45,1,4,5,0.11,60,2,https://www.eliteprospects.com/player/11231/mike-weber,2015-16,nhl,Mike Weber,D,DEF,0,0.0,0
Jon Merrill (D),New Jersey Devils,47,1,4,5,0.11,28,-15,https://www.eliteprospects.com/player/20712/jon-merrill,2015-16,nhl,Jon Merrill,D,DEF,0,0.0,0
Shawn Thornton (RW),Florida Panthers,50,1,4,5,0.10,80,-2,https://www.eliteprospects.com/player/11339/shawn-thornton,2015-16,nhl,Shawn Thornton,RW,FW,0,0.0,0
Barret Jackman (D),Nashville Predators,73,1,4,5,0.07,76,1,https://www.eliteprospects.com/player/9025/barret-jackman,2015-16,nhl,Barret Jackman,D,DEF,0,0.0,0
Jordan Oesterle (D),Edmonton Oilers,17,0,5,5,0.29,0,1,https://www.eliteprospects.com/player/84700/jordan-oesterle,2015-16,nhl,Jordan Oesterle,D,DEF,0,0.0,0
Patrick Wiercioch (D),Ottawa Senators,52,0,5,5,0.10,24,2,https://www.eliteprospects.com/player/15528/patrick-wiercioch,2015-16,nhl,Patrick Wiercioch,D,DEF,0,0.0,0
Jordan Nolan (C/LW),Los Angeles Kings,52,0,5,5,0.10,38,0,https://www.eliteprospects.com/player/23805/jordan-nolan,2015-16,nhl,Jordan Nolan,C/LW,FW,0,0.0,0
Mike Sislo (RW),New Jersey Devils,18,3,1,4,0.22,4,-2,https://www.eliteprospects.com/player/33225/mike-sislo,2015-16,nhl,Mike Sislo,RW,FW,0,0.0,0
Mark Arcobello (RW/C),Toronto Maple Leafs,20,3,1,4,0.20,0,0,https://www.eliteprospects.com/player/33230/mark-arcobello,2015-16,nhl,Mark Arcobello,RW/C,FW,0,0.0,0
Brock McGinn (LW/RW),Carolina Hurricanes,21,3,1,4,0.19,10,-14,https://www.eliteprospects.com/player/76486/brock-mcginn,2015-16,nhl,Brock McGinn,LW/RW,FW,0,0.0,0
Chris Higgins (LW),Vancouver Canucks,33,3,1,4,0.12,4,-14,https://www.eliteprospects.com/player/9051/chris-higgins,2015-16,nhl,Chris Higgins,LW,FW,0,0.0,0
Ryan Reaves (RW),St. Louis Blues,64,3,1,4,0.06,68,-6,https://www.eliteprospects.com/player/14003/ryan-reaves,2015-16,nhl,Ryan Reaves,RW,FW,0,0.0,0
Ryan Pulock (D),New York Islanders,15,2,2,4,0.27,5,1,https://www.eliteprospects.com/player/86761/ryan-pulock,2015-16,nhl,Ryan Pulock,D,DEF,0,0.0,0
Pascal Dupuis (LW),Pittsburgh Penguins,18,2,2,4,0.22,12,-1,https://www.eliteprospects.com/player/8789/pascal-dupuis,2015-16,nhl,Pascal Dupuis,LW,FW,0,0.0,0
Connor Carrick (D),totals,19,2,2,4,0.21,15,-5,https://www.eliteprospects.com/player/90348/connor-carrick,2015-16,nhl,Connor Carrick,D,DEF,0,0.0,0
Max McCormick (LW/RW),Ottawa Senators,20,2,2,4,0.20,37,-4,https://www.eliteprospects.com/player/90365/max-mccormick,2015-16,nhl,Max McCormick,LW/RW,FW,0,0.0,0
David Clarkson (RW),Columbus Blue Jackets,23,2,2,4,0.17,23,-8,https://www.eliteprospects.com/player/11018/david-clarkson,2015-16,nhl,David Clarkson,RW,FW,0,0.0,0
Jordan Schroeder (C/RW),Minnesota Wild,26,2,2,4,0.15,2,2,https://www.eliteprospects.com/player/11466/jordan-schroeder,2015-16,nhl,Jordan Schroeder,C/RW,FW,0,0.0,0
Viktor Svedberg (D),Chicago Blackhawks,27,2,2,4,0.15,4,-5,https://www.eliteprospects.com/player/13538/viktor-svedberg,2015-16,nhl,Viktor Svedberg,D,DEF,0,0.0,0
Jiri Tlusty (LW/RW),New Jersey Devils,30,2,2,4,0.13,6,-1,https://www.eliteprospects.com/player/8605/jiri-tlusty,2015-16,nhl,Jiri Tlusty,LW/RW,FW,0,0.0,0
Nick Ritchie (LW),Anaheim Ducks,33,2,2,4,0.12,37,-2,https://www.eliteprospects.com/player/99036/nick-ritchie,2015-16,nhl,Nick Ritchie,LW,FW,0,0.0,0
Dylan McIlrath (D),New York Rangers,34,2,2,4,0.12,64,7,https://www.eliteprospects.com/player/37170/dylan-mcilrath,2015-16,nhl,Dylan McIlrath,D,DEF,0,0.0,0
Dylan DeMelo (D),San Jose Sharks,45,2,2,4,0.09,14,0,https://www.eliteprospects.com/player/45603/dylan-demelo,2015-16,nhl,Dylan DeMelo,D,DEF,0,0.0,0
Brandon Bollig (LW/C),Calgary Flames,54,2,2,4,0.07,103,-10,https://www.eliteprospects.com/player/39199/brandon-bollig,2015-16,nhl,Brandon Bollig,LW/C,FW,0,0.0,0
Boyd Gordon (C),Arizona Coyotes,65,2,2,4,0.06,10,-7,https://www.eliteprospects.com/player/9513/boyd-gordon,2015-16,nhl,Boyd Gordon,C,FW,0,0.0,0
Josh Anderson (RW/LW),Columbus Blue Jackets,12,1,3,4,0.33,2,0,https://www.eliteprospects.com/player/95853/josh-anderson,2015-16,nhl,Josh Anderson,RW/LW,FW,0,0.0,0
Dave Dziurzynski (LW),Ottawa Senators,14,1,3,4,0.29,9,-4,https://www.eliteprospects.com/player/45871/dave-dziurzynski,2015-16,nhl,Dave Dziurzynski,LW,FW,0,0.0,0
Alexander Syomin (RW/LW),Montréal Canadiens,15,1,3,4,0.27,12,1,https://www.eliteprospects.com/player/8633/alexander-syomin,2015-16,nhl,Alexander Syomin,RW/LW,FW,0,0.0,0
Oskar Sundqvist (C),Pittsburgh Penguins,18,1,3,4,0.22,4,0,https://www.eliteprospects.com/player/41621/oskar-sundqvist,2015-16,nhl,Oskar Sundqvist,C,FW,0,0.0,0
Gabriel Bourque (LW),Nashville Predators,22,1,3,4,0.18,18,0,https://www.eliteprospects.com/player/28421/gabriel-bourque,2015-16,nhl,Gabriel Bourque,LW,FW,0,0.0,0
Matt Tennyson (D),San Jose Sharks,29,1,3,4,0.14,0,1,https://www.eliteprospects.com/player/37796/matt-tennyson,2015-16,nhl,Matt Tennyson,D,DEF,0,0.0,0
Casey Nelson (D),Buffalo Sabres,7,0,4,4,0.57,8,1,https://www.eliteprospects.com/player/90050/casey-nelson,2015-16,nhl,Casey Nelson,D,DEF,0,0.0,0
Rich Clune (LW),Toronto Maple Leafs,19,0,4,4,0.21,22,1,https://www.eliteprospects.com/player/9364/rich-clune,2015-16,nhl,Rich Clune,LW,FW,0,0.0,0
Adam Pardy (D),totals,23,0,4,4,0.17,14,-7,https://www.eliteprospects.com/player/11740/adam-pardy,2015-16,nhl,Adam Pardy,D,DEF,0,0.0,0
Justin Falk (D),Columbus Blue Jackets,24,0,4,4,0.17,17,2,https://www.eliteprospects.com/player/12543/justin-falk,2015-16,nhl,Justin Falk,D,DEF,0,0.0,0
Christian Folin (D),Minnesota Wild,26,0,4,4,0.15,11,-1,https://www.eliteprospects.com/player/9799/christian-folin,2015-16,nhl,Christian Folin,D,DEF,0,0.0,0
Simon Després (D),Anaheim Ducks,32,0,4,4,0.13,8,2,https://www.eliteprospects.com/player/30902/simon-despres,2015-16,nhl,Simon Després,D,DEF,0,0.0,0
Andrew Bodnarchuk (D),totals,37,0,4,4,0.11,14,-7,https://www.eliteprospects.com/player/12279/andrew-bodnarchuk,2015-16,nhl,Andrew Bodnarchuk,D,DEF,0,0.0,0
Jared Cowen (D),totals,37,0,4,4,0.11,16,7,https://www.eliteprospects.com/player/12107/jared-cowen,2015-16,nhl,Jared Cowen,D,DEF,0,0.0,0
Marcus Krüger (C),Chicago Blackhawks,41,0,4,4,0.10,24,-5,https://www.eliteprospects.com/player/8311/marcus-kruger,2015-16,nhl,Marcus Krüger,C,FW,0,0.0,0
Steven Kampfer (D),Florida Panthers,47,0,4,4,0.09,26,5,https://www.eliteprospects.com/player/12530/steven-kampfer,2015-16,nhl,Steven Kampfer,D,DEF,0,0.0,0
Hunter Shinkaruk (C/LW),totals,8,2,1,3,0.38,2,-4,https://www.eliteprospects.com/player/52391/hunter-shinkaruk,2015-16,nhl,Hunter Shinkaruk,C/LW,FW,0,0.0,0
Anthony Mantha (RW/LW),Detroit Red Wings,10,2,1,3,0.30,2,-6,https://www.eliteprospects.com/player/104045/anthony-mantha,2015-16,nhl,Anthony Mantha,RW/LW,FW,0,0.0,0
Matt Puempel (LW),Ottawa Senators,26,2,1,3,0.12,9,-3,https://www.eliteprospects.com/player/45571/matt-puempel,2015-16,nhl,Matt Puempel,LW,FW,Matt Puempel,5.0,1
Matt Puempel (LW),Ottawa Senators,26,2,1,3,0.12,9,-3,https://www.eliteprospects.com/player/45571/matt-puempel,2015-16,nhl,Matt Puempel,LW,FW,Matt Puempel,7.0,1
Robert Bortuzzo (D),St. Louis Blues,40,2,1,3,0.08,52,2,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2015-16,nhl,Robert Bortuzzo,D,DEF,0,0.0,0
Phil Varone (C/W),totals,6,1,2,3,0.50,2,2,https://www.eliteprospects.com/player/15485/phil-varone,2015-16,nhl,Phil Varone,C/W,FW,0,0.0,0
Brendan Leipsic (LW),Toronto Maple Leafs,6,1,2,3,0.50,2,-1,https://www.eliteprospects.com/player/89181/brendan-leipsic,2015-16,nhl,Brendan Leipsic,LW,FW,0,0.0,0
Tyler Gaudet (C),Arizona Coyotes,14,1,2,3,0.21,0,-2,https://www.eliteprospects.com/player/96052/tyler-gaudet,2015-16,nhl,Tyler Gaudet,C,FW,0,0.0,0
Stephen Johns (D),Dallas Stars,14,1,2,3,0.21,6,-6,https://www.eliteprospects.com/player/20711/stephen-johns,2015-16,nhl,Stephen Johns,D,DEF,0,0.0,0
Michael Mersch (LW),Los Angeles Kings,17,1,2,3,0.18,0,1,https://www.eliteprospects.com/player/20721/michael-mersch,2015-16,nhl,Michael Mersch,LW,FW,0,0.0,0
Tim Schaller (LW/C),Buffalo Sabres,17,1,2,3,0.18,2,3,https://www.eliteprospects.com/player/38059/tim-schaller,2015-16,nhl,Tim Schaller,LW/C,FW,0,0.0,0
Tanner Kero (C/RW),Chicago Blackhawks,17,1,2,3,0.18,2,-2,https://www.eliteprospects.com/player/55796/tanner-kero,2015-16,nhl,Tanner Kero,C/RW,FW,0,0.0,0
Joakim Andersson (C),Detroit Red Wings,29,1,2,3,0.10,6,1,https://www.eliteprospects.com/player/4087/joakim-andersson,2015-16,nhl,Joakim Andersson,C,FW,0,0.0,0
Jared Boll (RW),Columbus Blue Jackets,30,1,2,3,0.10,61,-3,https://www.eliteprospects.com/player/14076/jared-boll,2015-16,nhl,Jared Boll,RW,FW,0,0.0,0
Chris Bigras (D),Colorado Avalanche,31,1,2,3,0.10,16,-2,https://www.eliteprospects.com/player/117736/chris-bigras,2015-16,nhl,Chris Bigras,D,DEF,0,0.0,0
Zac Rinaldo (C/W),Boston Bruins,52,1,2,3,0.06,83,-5,https://www.eliteprospects.com/player/19073/zac-rinaldo,2015-16,nhl,Zac Rinaldo,C/W,FW,0,0.0,0
Anton Lander (C),Edmonton Oilers,61,1,2,3,0.05,18,-9,https://www.eliteprospects.com/player/6016/anton-lander,2015-16,nhl,Anton Lander,C,FW,0,0.0,0
Fyodor Tyutin (D),Columbus Blue Jackets,61,1,2,3,0.05,28,-6,https://www.eliteprospects.com/player/8691/fyodor-tyutin,2015-16,nhl,Fyodor Tyutin,D,DEF,0,0.0,0
Mark Stuart (D),Winnipeg Jets,64,1,2,3,0.05,66,-7,https://www.eliteprospects.com/player/9401/mark-stuart,2015-16,nhl,Mark Stuart,D,DEF,0,0.0,0
Scott Kosmachuk (RW),Winnipeg Jets,8,0,3,3,0.38,2,1,https://www.eliteprospects.com/player/91265/scott-kosmachuk,2015-16,nhl,Scott Kosmachuk,RW,FW,0,0.0,0
Barclay Goodrow (C/W),San Jose Sharks,14,0,3,3,0.21,16,1,https://www.eliteprospects.com/player/45398/barclay-goodrow,2015-16,nhl,Barclay Goodrow,C/W,FW,0,0.0,0
Garnet Hathaway (RW/LW),Calgary Flames,14,0,3,3,0.21,31,-1,https://www.eliteprospects.com/player/75018/garnet-hathaway,2015-16,nhl,Garnet Hathaway,RW/LW,FW,0,0.0,0
Stanislav Galiyev (LW),Washington Capitals,24,0,3,3,0.13,4,2,https://www.eliteprospects.com/player/24635/stanislav-galiyev,2015-16,nhl,Stanislav Galiyev,LW,FW,0,0.0,0
Korbinian Holzer (D),Anaheim Ducks,29,0,3,3,0.10,10,-3,https://www.eliteprospects.com/player/12276/korbinian-holzer,2015-16,nhl,Korbinian Holzer,D,DEF,0,0.0,0
Matt Halischuk (RW),Winnipeg Jets,30,0,3,3,0.10,4,1,https://www.eliteprospects.com/player/12560/matt-halischuk,2015-16,nhl,Matt Halischuk,RW,FW,0,0.0,0
Kevin Porter (C/RW),Pittsburgh Penguins,41,0,3,3,0.07,0,-2,https://www.eliteprospects.com/player/9212/kevin-porter,2015-16,nhl,Kevin Porter,C/RW,FW,0,0.0,0
Sergei Plotnikov (RW),totals,45,0,3,3,0.07,24,-3,https://www.eliteprospects.com/player/17760/sergei-plotnikov,2015-16,nhl,Sergei Plotnikov,RW,FW,0,0.0,0
Nate Prosser (D),Minnesota Wild,54,0,3,3,0.06,39,1,https://www.eliteprospects.com/player/38197/nate-prosser,2015-16,nhl,Nate Prosser,D,DEF,0,0.0,0
Derek Ryan (C/RW),Carolina Hurricanes,6,2,0,2,0.33,2,1,https://www.eliteprospects.com/player/67660/derek-ryan,2015-16,nhl,Derek Ryan,C/RW,FW,0,0.0,0
Chris Kelly (C/LW),Boston Bruins,11,2,0,2,0.18,0,3,https://www.eliteprospects.com/player/9013/chris-kelly,2015-16,nhl,Chris Kelly,C/LW,FW,0,0.0,0
Greg McKegg (C/W),Florida Panthers,15,2,0,2,0.13,2,1,https://www.eliteprospects.com/player/31283/greg-mckegg,2015-16,nhl,Greg McKegg,C/W,FW,0,0.0,0
Daniel Sprong (RW/LW),Pittsburgh Penguins,18,2,0,2,0.11,0,-1,https://www.eliteprospects.com/player/231299/daniel-sprong,2015-16,nhl,Daniel Sprong,RW/LW,FW,0,0.0,0
Paul Postma (D),Winnipeg Jets,26,2,0,2,0.08,4,-3,https://www.eliteprospects.com/player/15032/paul-postma,2015-16,nhl,Paul Postma,D,DEF,0,0.0,0
Evan Rodrigues (C/W),Buffalo Sabres,2,1,1,2,1.00,0,2,https://www.eliteprospects.com/player/62525/evan-rodrigues,2015-16,nhl,Evan Rodrigues,C/W,FW,0,0.0,0
Buddy Robinson (RW),Ottawa Senators,3,1,1,2,0.67,4,2,https://www.eliteprospects.com/player/76182/buddy-robinson,2015-16,nhl,Buddy Robinson,RW,FW,0,0.0,0
Freddie Hamilton (C/W),Calgary Flames,4,1,1,2,0.50,0,1,https://www.eliteprospects.com/player/31570/freddie-hamilton,2015-16,nhl,Freddie Hamilton,C/W,FW,0,0.0,0
Jayson Megna (C),New York Rangers,6,1,1,2,0.33,2,-1,https://www.eliteprospects.com/player/46027/jayson-megna,2015-16,nhl,Jayson Megna,C,FW,0,0.0,0
Blake Pietila (LW),New Jersey Devils,7,1,1,2,0.29,2,0,https://www.eliteprospects.com/player/45418/blake-pietila,2015-16,nhl,Blake Pietila,LW,FW,0,0.0,0
Dustin Jeffrey (LW/C),Arizona Coyotes,7,1,1,2,0.29,2,2,https://www.eliteprospects.com/player/11115/dustin-jeffrey,2015-16,nhl,Dustin Jeffrey,LW/C,FW,0,0.0,0
Patrick Brown (C/RW),Carolina Hurricanes,7,1,1,2,0.29,4,4,https://www.eliteprospects.com/player/75038/patrick-brown,2015-16,nhl,Patrick Brown,C/RW,FW,0,0.0,0
Hudson Fasching (RW),Buffalo Sabres,7,1,1,2,0.29,4,2,https://www.eliteprospects.com/player/114801/hudson-fasching,2015-16,nhl,Hudson Fasching,RW,FW,0,0.0,0
Michael Chaput (C),Columbus Blue Jackets,8,1,1,2,0.25,5,3,https://www.eliteprospects.com/player/37543/michael-chaput,2015-16,nhl,Michael Chaput,C,FW,0,0.0,0
Nikolay Goldobin (RW/LW),San Jose Sharks,9,1,1,2,0.22,0,1,https://www.eliteprospects.com/player/160550/nikolay-goldobin,2015-16,nhl,Nikolay Goldobin,RW/LW,FW,0,0.0,0
Lucas Lessio (LW/RW),Montréal Canadiens,12,1,1,2,0.17,2,1,https://www.eliteprospects.com/player/45173/lucas-lessio,2015-16,nhl,Lucas Lessio,LW/RW,FW,0,0.0,0
Nikita Tryamkin (D),Vancouver Canucks,13,1,1,2,0.15,10,-3,https://www.eliteprospects.com/player/123119/nikita-tryamkin,2015-16,nhl,Nikita Tryamkin,D,DEF,0,0.0,0
Derek Forbort (D),Los Angeles Kings,14,1,1,2,0.14,17,-1,https://www.eliteprospects.com/player/31265/derek-forbort,2015-16,nhl,Derek Forbort,D,DEF,0,0.0,0
Michael McCarron (RW/C),Montréal Canadiens,20,1,1,2,0.10,37,-10,https://www.eliteprospects.com/player/135703/michael-mccarron,2015-16,nhl,Michael McCarron,RW/C,FW,0,0.0,0
David Warsofsky (D),totals,22,1,1,2,0.09,2,-9,https://www.eliteprospects.com/player/17499/david-warsofsky,2015-16,nhl,David Warsofsky,D,DEF,0,0.0,0
Drew Miller (LW/RW),Detroit Red Wings,28,1,1,2,0.07,2,-5,https://www.eliteprospects.com/player/11405/drew-miller,2015-16,nhl,Drew Miller,LW/RW,FW,0,0.0,0
Stefan Matteau (C/LW),totals,32,1,1,2,0.06,17,-13,https://www.eliteprospects.com/player/77561/stefan-matteau,2015-16,nhl,Stefan Matteau,C/LW,FW,0,0.0,0
Tom Gilbert (D),Montréal Canadiens,45,1,1,2,0.04,12,3,https://www.eliteprospects.com/player/11009/tom-gilbert,2015-16,nhl,Tom Gilbert,D,DEF,0,0.0,0
Mark Borowiecki (D),Ottawa Senators,63,1,1,2,0.03,107,-4,https://www.eliteprospects.com/player/19223/mark-borowiecki,2015-16,nhl,Mark Borowiecki,D,DEF,0,0.0,0
Pavel Zacha (C/LW),New Jersey Devils,1,0,2,2,2.00,0,4,https://www.eliteprospects.com/player/130786/pavel-zacha,2015-16,nhl,Pavel Zacha,C/LW,FW,Pavel Zacha,4.0,1
Charles Hudon (LW/RW),Montréal Canadiens,3,0,2,2,0.67,0,2,https://www.eliteprospects.com/player/76324/charles-hudon,2015-16,nhl,Charles Hudon,LW/RW,FW,0,0.0,0
Viktor Lööv (D),Toronto Maple Leafs,4,0,2,2,0.50,0,4,https://www.eliteprospects.com/player/20058/viktor-loov,2015-16,nhl,Viktor Lööv,D,DEF,0,0.0,0
Christian Thomas (RW),totals,6,0,2,2,0.33,2,1,https://www.eliteprospects.com/player/30686/christian-thomas,2015-16,nhl,Christian Thomas,RW,FW,0,0.0,0
Tobias Lindberg (W/C),Toronto Maple Leafs,6,0,2,2,0.33,4,0,https://www.eliteprospects.com/player/85671/tobias-lindberg,2015-16,nhl,Tobias Lindberg,W/C,FW,0,0.0,0
Aaron Ness (D),Washington Capitals,8,0,2,2,0.25,2,4,https://www.eliteprospects.com/player/17497/aaron-ness,2015-16,nhl,Aaron Ness,D,DEF,0,0.0,0
Andrew Agozzino (LW/C),Colorado Avalanche,9,0,2,2,0.22,0,-1,https://www.eliteprospects.com/player/23816/andrew-agozzino,2015-16,nhl,Andrew Agozzino,LW/C,FW,0,0.0,0
Adam Pelech (D),New York Islanders,9,0,2,2,0.22,0,-1,https://www.eliteprospects.com/player/89694/adam-pelech,2015-16,nhl,Adam Pelech,D,DEF,0,0.0,0
David Rundblad (D),Chicago Blackhawks,9,0,2,2,0.22,6,-2,https://www.eliteprospects.com/player/7069/david-rundblad,2015-16,nhl,David Rundblad,D,DEF,0,0.0,0
Jujhar Khaira (LW/C),Edmonton Oilers,15,0,2,2,0.13,13,-2,https://www.eliteprospects.com/player/93577/jujhar-khaira,2015-16,nhl,Jujhar Khaira,LW/C,FW,0,0.0,0
Fredrik Claesson (D),Ottawa Senators,16,0,2,2,0.13,2,-6,https://www.eliteprospects.com/player/14412/fredrik-claesson,2015-16,nhl,Fredrik Claesson,D,DEF,0,0.0,0
